com.samsung.shealth.step_daily_trend,6307003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
8d7adca4-5ab7-403b-a024-20f08980ce0a.binning_data.json,2024-06-02 17:50:15.566,2024-06-02 17:50:15.566,com.sec.android.app.shealth,0,6669,1.4602826,4942.6196,207.02998,XLy3VBYEN4,com.sec.android.app.shealth,8d7adca4-5ab7-403b-a024-20f08980ce0a,1713139200000,
508c26c8-8688-4c19-b5d4-2c9334699d44.binning_data.json,2024-06-02 17:50:15.563,2024-06-02 17:50:15.563,com.sec.android.app.shealth,0,2837,1.5060295,2134.3,91.60999,XLy3VBYEN4,com.sec.android.app.shealth,508c26c8-8688-4c19-b5d4-2c9334699d44,1712102400000,
a2bf30ea-d3a7-4c63-bf2b-2f9a13f0af35.binning_data.json,2024-06-02 17:50:15.568,2024-06-02 17:50:15.568,com.sec.android.app.shealth,0,3045,1.5124662,2369.16,96.04998,XLy3VBYEN4,com.sec.android.app.shealth,a2bf30ea-d3a7-4c63-bf2b-2f9a13f0af35,1714003200000,
7484b5f1-c063-473f-a401-4f52c63d35a7.binning_data.json,2024-06-02 17:50:15.564,2024-06-02 17:50:15.564,com.sec.android.app.shealth,0,8521,1.4258052,6269.06,264.41,XLy3VBYEN4,com.sec.android.app.shealth,7484b5f1-c063-473f-a401-4f52c63d35a7,1712448000000,
8a5eedd0-7454-4dda-b240-fa9fae6d10a9.binning_data.json,2024-06-02 17:50:15.565,2024-06-02 17:50:15.565,com.sec.android.app.shealth,0,1823,1.3990113,1331.41,55.969997,XLy3VBYEN4,com.sec.android.app.shealth,8a5eedd0-7454-4dda-b240-fa9fae6d10a9,1712793600000,
97337238-0354-4d88-961f-a6f952dc3e14.binning_data.json,2024-06-02 17:50:15.567,2024-06-02 17:50:15.567,com.sec.android.app.shealth,0,1878,1.4436299,1382.6901,57.88,XLy3VBYEN4,com.sec.android.app.shealth,97337238-0354-4d88-961f-a6f952dc3e14,1713312000000,
e22caf5a-88ed-4686-871c-023e96334d06.binning_data.json,2024-06-02 17:50:15.567,2024-06-02 17:50:15.567,com.sec.android.app.shealth,0,4068,1.51279,3197.52,129.15,XLy3VBYEN4,com.sec.android.app.shealth,e22caf5a-88ed-4686-871c-023e96334d06,1713484800000,
88ff2d50-fe0c-4e84-a4db-7b4e28e6b81d.binning_data.json,2024-06-02 17:50:15.565,2024-06-02 17:50:15.565,com.sec.android.app.shealth,0,1938,1.4078982,1434.77,61.079998,XLy3VBYEN4,com.sec.android.app.shealth,88ff2d50-fe0c-4e84-a4db-7b4e28e6b81d,1712620800000,
36d6a18e-965c-4bb2-b3f6-18f00eafa0ae.binning_data.json,2024-06-02 17:50:15.564,2024-06-02 17:50:15.564,com.sec.android.app.shealth,0,3547,1.4161339,2619.29,110.76999,XLy3VBYEN4,com.sec.android.app.shealth,36d6a18e-965c-4bb2-b3f6-18f00eafa0ae,1712275200000,
164c781d-cba6-49c0-a078-45dead01e45d.binning_data.json,2024-06-02 17:50:15.563,2024-06-02 17:50:15.563,com.sec.android.app.shealth,0,5542,1.4546231,4105.31,174.40999,XLy3VBYEN4,com.sec.android.app.shealth,164c781d-cba6-49c0-a078-45dead01e45d,1711843200000,
86fe7198-f361-4c16-9626-93bb7c7a180e.binning_data.json,2024-06-02 17:50:15.565,2024-06-02 17:50:15.565,com.sec.android.app.shealth,0,6086,1.4289659,4454.93,185.37999,XLy3VBYEN4,com.sec.android.app.shealth,86fe7198-f361-4c16-9626-93bb7c7a180e,1712534400000,
d43b601e-ecbd-4b10-83b8-ac5e9f0680a8.binning_data.json,2024-06-02 17:50:15.566,2024-06-02 17:50:15.566,com.sec.android.app.shealth,0,3566,1.3875335,2614.7,110.51999,XLy3VBYEN4,com.sec.android.app.shealth,d43b601e-ecbd-4b10-83b8-ac5e9f0680a8,1713052800000,
56380c35-1ec7-43a4-97f6-0bedb261266f.binning_data.json,2024-06-02 17:50:15.566,2024-06-02 17:50:15.566,com.sec.android.app.shealth,0,2159,1.3516228,1568.63,65.92,XLy3VBYEN4,com.sec.android.app.shealth,56380c35-1ec7-43a4-97f6-0bedb261266f,1713225600000,
d8f33b6f-3f65-42f4-bc8f-ead422d7c840.binning_data.json,2024-06-02 17:50:15.568,2024-06-02 17:50:15.568,com.sec.android.app.shealth,0,7345,1.4462928,5436.42,229.58997,XLy3VBYEN4,com.sec.android.app.shealth,d8f33b6f-3f65-42f4-bc8f-ead422d7c840,1713744000000,
6bc5a5e4-ca5f-44c6-a13b-c259ca4f64ca.binning_data.json,2024-06-02 17:50:15.566,2024-06-02 17:50:15.566,com.sec.android.app.shealth,0,1011,1.5887561,768.59,31.839987,XLy3VBYEN4,com.sec.android.app.shealth,6bc5a5e4-ca5f-44c6-a13b-c259ca4f64ca,1712880000000,
75cabc90-58bb-4d59-a626-8f219c0ed795.binning_data.json,2024-06-02 17:50:15.567,2024-06-02 17:50:15.567,com.sec.android.app.shealth,0,5683,1.4041215,4259.77,176.21999,XLy3VBYEN4,com.sec.android.app.shealth,75cabc90-58bb-4d59-a626-8f219c0ed795,1713398400000,
643a1313-0910-4b32-8df4-b7d44cc501e6.binning_data.json,2024-06-02 17:50:15.567,2024-06-02 17:50:15.567,com.sec.android.app.shealth,0,12276,1.4405233,9205.56,400.97,XLy3VBYEN4,com.sec.android.app.shealth,643a1313-0910-4b32-8df4-b7d44cc501e6,1713571200000,
74c01333-50e3-4685-8fbb-9ba8717a55ff.binning_data.json,2024-06-02 17:50:15.568,2024-06-02 17:50:15.568,com.sec.android.app.shealth,0,1604,1.8440038,1302.7,59.62,XLy3VBYEN4,com.sec.android.app.shealth,74c01333-50e3-4685-8fbb-9ba8717a55ff,1713830400000,
5bb4f1bc-8c07-4e3b-9333-c7efda38c213.binning_data.json,2024-06-02 17:50:15.568,2024-06-02 17:50:15.568,com.sec.android.app.shealth,0,2310,1.4400376,1714.82,72.899994,XLy3VBYEN4,com.sec.android.app.shealth,5bb4f1bc-8c07-4e3b-9333-c7efda38c213,1713916800000,
aeb4ead4-ab43-47d7-93c3-184282eff1e5.binning_data.json,2024-06-02 17:50:15.566,2024-06-02 17:50:15.566,com.sec.android.app.shealth,0,10508,1.3797052,7677.69,325.23996,XLy3VBYEN4,com.sec.android.app.shealth,aeb4ead4-ab43-47d7-93c3-184282eff1e5,1712966400000,
570ea706-01e5-4187-adcf-f087fcce9b42.binning_data.json,2024-06-02 17:50:15.567,2024-06-02 17:50:15.567,com.sec.android.app.shealth,0,11445,1.674994,8999.13,407.18,XLy3VBYEN4,com.sec.android.app.shealth,570ea706-01e5-4187-adcf-f087fcce9b42,1713657600000,
36cf7cac-4104-47be-949c-f8167a64aafa.binning_data.json,2024-06-02 17:50:15.569,2024-06-02 17:50:15.569,com.sec.android.app.shealth,0,4659,1.4723473,3462.3298,145.71999,XLy3VBYEN4,com.sec.android.app.shealth,36cf7cac-4104-47be-949c-f8167a64aafa,1714089600000,
68180af2-5955-4bf1-8579-297f45077718.binning_data.json,2024-06-02 17:50:15.569,2024-06-02 17:50:15.569,com.sec.android.app.shealth,0,7331,1.4073514,5394.85,229.53,XLy3VBYEN4,com.sec.android.app.shealth,68180af2-5955-4bf1-8579-297f45077718,1714176000000,
e4a9525b-57b5-4455-8bcb-1dbc299983ec.binning_data.json,2024-06-02 17:50:15.569,2024-06-02 17:50:15.569,com.sec.android.app.shealth,0,8508,1.4210848,6296.19,268.72998,XLy3VBYEN4,com.sec.android.app.shealth,e4a9525b-57b5-4455-8bcb-1dbc299983ec,1714262400000,
e132d21d-527b-4d46-8399-8aaac9bad018.binning_data.json,2024-06-02 17:50:15.570,2024-06-02 17:50:15.570,com.sec.android.app.shealth,0,10955,1.4094378,8067.9697,341.78998,XLy3VBYEN4,com.sec.android.app.shealth,e132d21d-527b-4d46-8399-8aaac9bad018,1714780800000,
fec989a7-8a2c-4e8d-a839-88656bb156a3.binning_data.json,2024-06-02 17:50:15.569,2024-06-02 17:50:15.569,com.sec.android.app.shealth,0,5744,1.4387243,4232.12,177.07997,XLy3VBYEN4,com.sec.android.app.shealth,fec989a7-8a2c-4e8d-a839-88656bb156a3,1714348800000,
d4be0113-7507-4940-9fab-f8b935d59305.binning_data.json,2024-06-02 17:50:15.569,2024-06-02 17:50:15.569,com.sec.android.app.shealth,0,6831,1.3201339,4921.92,207.54999,XLy3VBYEN4,com.sec.android.app.shealth,d4be0113-7507-4940-9fab-f8b935d59305,1714435200000,
6f494a9f-fc1d-4375-8ba5-568a02f3cecb.binning_data.json,2024-06-02 17:50:15.570,2024-06-02 17:50:15.570,com.sec.android.app.shealth,0,2554,1.4493072,1900.04,78.54998,XLy3VBYEN4,com.sec.android.app.shealth,6f494a9f-fc1d-4375-8ba5-568a02f3cecb,1714521600000,
d8e05391-15ba-45bb-94df-266404ab2fb2.binning_data.json,2024-06-02 17:50:15.571,2024-06-02 17:50:15.571,com.sec.android.app.shealth,0,13501,1.5045159,10322.949,418.40994,XLy3VBYEN4,com.sec.android.app.shealth,d8e05391-15ba-45bb-94df-266404ab2fb2,1714953600000,
78576820-9025-43fb-993c-8912ce101d20.binning_data.json,2024-06-02 17:50:15.570,2024-06-02 17:50:15.570,com.sec.android.app.shealth,0,10733,1.4316348,7934.7295,335.31998,XLy3VBYEN4,com.sec.android.app.shealth,78576820-9025-43fb-993c-8912ce101d20,1714608000000,
ba4e1b4e-6361-43e7-a1c5-9548d7274c73.binning_data.json,2024-06-02 17:50:15.571,2024-06-02 17:50:15.571,com.sec.android.app.shealth,0,4540,1.511124,3558.87,141.43999,XLy3VBYEN4,com.sec.android.app.shealth,ba4e1b4e-6361-43e7-a1c5-9548d7274c73,1715212800000,
17b6fa8f-9a17-43d2-b792-a01cfb422484.binning_data.json,2024-06-02 17:50:15.570,2024-06-02 17:50:15.570,com.sec.android.app.shealth,0,13137,1.399756,9663.79,408.49994,XLy3VBYEN4,com.sec.android.app.shealth,17b6fa8f-9a17-43d2-b792-a01cfb422484,1714694400000,
228ff423-726f-48fd-a72e-4761abca617c.binning_data.json,2024-06-02 17:50:15.572,2024-06-02 17:50:15.572,com.sec.android.app.shealth,0,6011,1.5695202,4790.86,193.97998,XLy3VBYEN4,com.sec.android.app.shealth,228ff423-726f-48fd-a72e-4761abca617c,1715385600000,
dae9e987-3e5b-43af-a54f-8b99fc2dfdf4.binning_data.json,2024-06-02 17:50:15.573,2024-06-02 17:50:15.573,com.sec.android.app.shealth,0,2926,1.5033895,2280.4102,88.56998,XLy3VBYEN4,com.sec.android.app.shealth,dae9e987-3e5b-43af-a54f-8b99fc2dfdf4,1715731200000,
75d488a1-cef3-4617-9029-4f2a26ff24e7.binning_data.json,2024-06-02 17:50:15.571,2024-06-02 17:50:15.571,com.sec.android.app.shealth,0,4951,1.6179315,3957.61,159.07999,XLy3VBYEN4,com.sec.android.app.shealth,75d488a1-cef3-4617-9029-4f2a26ff24e7,1715126400000,
7c03e480-8a94-4251-9cee-e860d93b8ec0.binning_data.json,2024-06-02 17:50:15.573,2024-06-02 17:50:15.573,com.sec.android.app.shealth,0,5679,1.7276738,4656.37,190.79,XLy3VBYEN4,com.sec.android.app.shealth,7c03e480-8a94-4251-9cee-e860d93b8ec0,1715817600000,
5260f557-707c-4d1c-871f-d3a2acfae81b.binning_data.json,2024-06-02 17:50:15.573,2024-06-02 17:50:15.573,com.sec.android.app.shealth,0,6419,1.5248095,5095.64,209.36998,XLy3VBYEN4,com.sec.android.app.shealth,5260f557-707c-4d1c-871f-d3a2acfae81b,1715904000000,
91afab5d-6a99-49d9-953f-d35ff8b38e7a.binning_data.json,2024-06-02 17:50:15.571,2024-06-02 17:50:15.571,com.sec.android.app.shealth,0,4043,1.7125221,3306.98,134.0,XLy3VBYEN4,com.sec.android.app.shealth,91afab5d-6a99-49d9-953f-d35ff8b38e7a,1715040000000,
d24f5210-c197-4310-b751-b98679d940f7.binning_data.json,2024-06-02 17:50:15.570,2024-06-02 17:50:15.570,com.sec.android.app.shealth,0,11296,1.544103,8713.189,388.56998,XLy3VBYEN4,com.sec.android.app.shealth,d24f5210-c197-4310-b751-b98679d940f7,1714867200000,
338764ee-0603-4507-840a-3dc437865654.binning_data.json,2024-06-02 17:50:15.571,2024-06-02 17:50:15.571,com.sec.android.app.shealth,0,3144,1.5421451,2468.4597,97.959984,XLy3VBYEN4,com.sec.android.app.shealth,338764ee-0603-4507-840a-3dc437865654,1715299200000,
944b50f9-9c79-4e84-90d6-8ff3f748eef1.binning_data.json,2024-06-02 17:50:15.573,2024-06-02 17:50:15.573,com.sec.android.app.shealth,0,14228,2.0532546,13190.27,662.3599,XLy3VBYEN4,com.sec.android.app.shealth,944b50f9-9c79-4e84-90d6-8ff3f748eef1,1716076800000,
b4cecce0-09bc-4045-92d4-c421a1dfa088.binning_data.json,2024-06-02 17:50:15.573,2024-06-02 17:50:15.573,com.sec.android.app.shealth,0,8260,1.8215598,7033.18,311.50998,XLy3VBYEN4,com.sec.android.app.shealth,b4cecce0-09bc-4045-92d4-c421a1dfa088,1715990400000,
8a8cf4dd-0036-47ea-941b-0e9640674112.binning_data.json,2024-06-02 17:50:15.572,2024-06-02 17:50:15.572,com.sec.android.app.shealth,0,6736,1.5894734,5332.6,210.81999,XLy3VBYEN4,com.sec.android.app.shealth,8a8cf4dd-0036-47ea-941b-0e9640674112,1715472000000,
191b76ee-479b-460d-8358-dd062ded2d86.binning_data.json,2024-06-02 17:50:15.574,2024-06-02 17:50:15.574,com.sec.android.app.shealth,0,4550,1.4028796,3326.83,138.08998,XLy3VBYEN4,com.sec.android.app.shealth,191b76ee-479b-460d-8358-dd062ded2d86,1716249600000,
d5b334cc-60b6-4989-9c5d-4f64cb80ffb1.binning_data.json,2024-06-02 17:50:15.574,2024-06-02 17:50:15.574,com.sec.android.app.shealth,0,5559,1.5256661,4374.72,173.38998,XLy3VBYEN4,com.sec.android.app.shealth,d5b334cc-60b6-4989-9c5d-4f64cb80ffb1,1716163200000,
9c903c02-152d-4b02-9c75-572e0df15c49.binning_data.json,2024-06-02 17:50:15.572,2024-06-02 17:50:15.572,com.sec.android.app.shealth,0,12365,1.5815923,9757.819,382.63998,XLy3VBYEN4,com.sec.android.app.shealth,9c903c02-152d-4b02-9c75-572e0df15c49,1715558400000,
8ba49399-bf94-4797-95c1-a2b321d19255.binning_data.json,2024-06-02 17:50:15.577,2024-06-02 17:50:15.577,com.sec.android.app.shealth,-2,6236,1.457862,4816.16,208.84001,VfS0qUERdZ,com.sec.android.app.shealth,8ba49399-bf94-4797-95c1-a2b321d19255,1697760000000,
fcb90aa6-fa59-4c1a-ad09-9554f30df28b.binning_data.json,2024-06-02 17:50:15.577,2024-06-02 17:50:15.577,com.sec.android.app.shealth,-2,4162,1.3842481,3119.3599,144.28033,VfS0qUERdZ,com.sec.android.app.shealth,fcb90aa6-fa59-4c1a-ad09-9554f30df28b,1697587200000,
80609ebf-57e4-4eb7-8317-9810a76a4523.binning_data.json,2024-06-02 17:50:15.574,2024-06-02 17:50:15.574,com.sec.android.app.shealth,0,2096,1.475259,1548.6499,64.09,XLy3VBYEN4,com.sec.android.app.shealth,80609ebf-57e4-4eb7-8317-9810a76a4523,1716422400000,
a49d7d82-5b67-490a-9cba-4f128cbaeaae.binning_data.json,2024-06-02 17:50:15.572,2024-06-02 17:50:15.572,com.sec.android.app.shealth,0,3639,1.4911628,2858.7,115.50999,XLy3VBYEN4,com.sec.android.app.shealth,a49d7d82-5b67-490a-9cba-4f128cbaeaae,1715644800000,
3086b37e-86ce-4d69-a2d0-a1932866faf3.binning_data.json,2024-06-02 17:50:15.574,2024-06-02 17:50:15.574,com.sec.android.app.shealth,0,299,1.6488893,230.66003,9.749998,XLy3VBYEN4,com.sec.android.app.shealth,3086b37e-86ce-4d69-a2d0-a1932866faf3,1716508800000,
d6b61f7d-7e7e-4536-b425-276be483290e.binning_data.json,2024-06-02 17:50:15.574,2024-06-02 17:50:15.574,com.sec.android.app.shealth,0,4485,1.4931071,3342.85,138.68996,XLy3VBYEN4,com.sec.android.app.shealth,d6b61f7d-7e7e-4536-b425-276be483290e,1716336000000,
e513e0e1-1b4b-4ef5-bc8c-b154505de015.binning_data.json,2024-06-02 17:50:15.575,2024-06-02 17:50:15.575,com.sec.android.app.shealth,-2,5736,1.4954023,4406.23,188.84,VfS0qUERdZ,com.sec.android.app.shealth,e513e0e1-1b4b-4ef5-bc8c-b154505de015,1696982400000,
906bd80d-60c6-43c8-ac70-13ab3ad13050.binning_data.json,2024-06-02 17:50:15.576,2024-06-02 17:50:15.576,com.sec.android.app.shealth,-2,4109,1.4832027,3167.5542,134.89966,VfS0qUERdZ,com.sec.android.app.shealth,906bd80d-60c6-43c8-ac70-13ab3ad13050,1697500800000,
4c298a2e-251d-4767-8e30-caff7555d2a1.binning_data.json,2024-06-02 17:50:15.575,2024-06-02 17:50:15.575,com.sec.android.app.shealth,-2,3068,1.4202784,2322.0,99.229996,VfS0qUERdZ,com.sec.android.app.shealth,4c298a2e-251d-4767-8e30-caff7555d2a1,1696896000000,
85ab3b5a-516a-4bdd-950e-b28543f672b3.binning_data.json,2024-06-02 17:50:15.577,2024-06-02 17:50:15.577,com.sec.android.app.shealth,-2,13312,1.4983544,10383.13,449.75995,VfS0qUERdZ,com.sec.android.app.shealth,85ab3b5a-516a-4bdd-950e-b28543f672b3,1697846400000,
373a9853-8231-4461-a8dc-7c101180b352.binning_data.json,2024-06-02 17:50:15.578,2024-06-02 17:50:15.578,com.sec.android.app.shealth,-2,4797,1.4303061,3569.4998,153.96997,VfS0qUERdZ,com.sec.android.app.shealth,373a9853-8231-4461-a8dc-7c101180b352,1698105600000,
fe6975f5-90ea-4eb1-a8cf-071337303b27.binning_data.json,2024-06-02 17:50:15.576,2024-06-02 17:50:15.576,com.sec.android.app.shealth,-2,2689,1.496849,2039.1002,89.51,VfS0qUERdZ,com.sec.android.app.shealth,fe6975f5-90ea-4eb1-a8cf-071337303b27,1697155200000,
f8537b49-685e-4dc8-84a4-d842d1b87f97.binning_data.json,2024-06-02 17:50:15.578,2024-06-02 17:50:15.578,com.sec.android.app.shealth,-2,7920,1.4595387,6115.6396,265.91003,VfS0qUERdZ,com.sec.android.app.shealth,f8537b49-685e-4dc8-84a4-d842d1b87f97,1698019200000,
9075e00e-694d-410f-9249-4946d74f03ed.binning_data.json,2024-06-02 17:50:15.576,2024-06-02 17:50:15.576,com.sec.android.app.shealth,-2,12798,1.4730617,9885.841,423.08002,VfS0qUERdZ,com.sec.android.app.shealth,9075e00e-694d-410f-9249-4946d74f03ed,1697241600000,
482cbdda-8d5a-45db-a833-fd04f95822e2.binning_data.json,2024-06-02 17:50:15.575,2024-06-02 17:50:15.575,com.sec.android.app.shealth,-2,5671,1.4143708,4254.9077,186.97992,VfS0qUERdZ,com.sec.android.app.shealth,482cbdda-8d5a-45db-a833-fd04f95822e2,1697068800000,
8bf48d4b-c72a-41ec-ae28-50469bba5329.binning_data.json,2024-06-02 17:50:15.577,2024-06-02 17:50:15.577,com.sec.android.app.shealth,-2,11740,1.5759101,9330.259,396.76004,VfS0qUERdZ,com.sec.android.app.shealth,8bf48d4b-c72a-41ec-ae28-50469bba5329,1697932800000,
8d55d452-5fa2-47ba-a863-8255fa8c77b9.binning_data.json,2024-06-02 17:50:15.576,2024-06-02 17:50:15.576,com.sec.android.app.shealth,-2,8330,1.4324273,6369.9463,269.1312,VfS0qUERdZ,com.sec.android.app.shealth,8d55d452-5fa2-47ba-a863-8255fa8c77b9,1697414400000,
23588021-8d65-44ce-89f0-426ee941a184.binning_data.json,2024-06-02 17:50:15.580,2024-06-02 17:50:15.580,com.sec.android.app.shealth,-2,8404,1.3969587,6125.9673,265.97006,VfS0qUERdZ,com.sec.android.app.shealth,23588021-8d65-44ce-89f0-426ee941a184,1698796800000,
b6fc9aeb-d10a-4527-96d9-bdfa25d4f86b.binning_data.json,2024-06-02 17:50:15.576,2024-06-02 17:50:15.576,com.sec.android.app.shealth,-2,14137,1.455022,10890.439,460.4299,VfS0qUERdZ,com.sec.android.app.shealth,b6fc9aeb-d10a-4527-96d9-bdfa25d4f86b,1697328000000,
10c2adcc-c410-4961-9470-34541c9ea7fe.binning_data.json,2024-06-02 17:50:15.579,2024-06-02 17:50:15.579,com.sec.android.app.shealth,-2,5840,1.4468472,4364.8203,192.06999,VfS0qUERdZ,com.sec.android.app.shealth,10c2adcc-c410-4961-9470-34541c9ea7fe,1698537600000,
12efb4e6-9280-48f8-a37d-6b1a0425fc4b.binning_data.json,2024-06-02 17:50:15.577,2024-06-02 17:50:15.577,com.sec.android.app.shealth,-2,9930,1.4142439,7598.4595,331.6899,VfS0qUERdZ,com.sec.android.app.shealth,12efb4e6-9280-48f8-a37d-6b1a0425fc4b,1697673600000,
73c8ea20-8927-4c98-96a4-4d6bf34d9a2f.binning_data.json,2024-06-02 17:50:15.581,2024-06-02 17:50:15.581,com.sec.android.app.shealth,-2,8835,1.3585173,6497.0513,286.58002,VfS0qUERdZ,com.sec.android.app.shealth,73c8ea20-8927-4c98-96a4-4d6bf34d9a2f,1699228800000,
71af0f67-6088-4118-a4d5-a7278fb6c848.binning_data.json,2024-06-02 17:50:15.578,2024-06-02 17:50:15.578,com.sec.android.app.shealth,-2,9757,1.3407876,7030.509,306.04993,VfS0qUERdZ,com.sec.android.app.shealth,71af0f67-6088-4118-a4d5-a7278fb6c848,1698278400000,
b9491267-f239-4e5f-a471-5b4e7be41d09.binning_data.json,2024-06-02 17:50:15.581,2024-06-02 17:50:15.581,com.sec.android.app.shealth,-2,4458,1.3833706,3244.4897,139.79997,VfS0qUERdZ,com.sec.android.app.shealth,b9491267-f239-4e5f-a471-5b4e7be41d09,1699142400000,
c6f0dfe9-3b10-44ec-8aeb-1269bdf07f7e.binning_data.json,2024-06-02 17:50:15.579,2024-06-02 17:50:15.579,com.sec.android.app.shealth,-2,11946,1.4229585,8887.101,384.81992,VfS0qUERdZ,com.sec.android.app.shealth,c6f0dfe9-3b10-44ec-8aeb-1269bdf07f7e,1698451200000,
7b3b8103-90e2-4a43-b2b0-f4a1b822a726.binning_data.json,2024-06-02 17:50:15.580,2024-06-02 17:50:15.580,com.sec.android.app.shealth,-2,6544,1.4267651,4869.21,215.29,VfS0qUERdZ,com.sec.android.app.shealth,7b3b8103-90e2-4a43-b2b0-f4a1b822a726,1698969600000,
f4791b65-e104-4b70-9387-3126f36fff4d.binning_data.json,2024-06-02 17:50:15.582,2024-06-02 17:50:15.582,com.sec.android.app.shealth,-2,11111,1.4499496,8296.949,359.51996,VfS0qUERdZ,com.sec.android.app.shealth,f4791b65-e104-4b70-9387-3126f36fff4d,1699660800000,
46bf1784-34fd-48c7-8190-63006dbdc688.binning_data.json,2024-06-02 17:50:15.579,2024-06-02 17:50:15.579,com.sec.android.app.shealth,-2,7163,1.3910569,5298.6387,232.65996,VfS0qUERdZ,com.sec.android.app.shealth,46bf1784-34fd-48c7-8190-63006dbdc688,1698624000000,
0f55efc7-b50f-4860-ac21-298a23665ca4.binning_data.json,2024-06-02 17:50:15.582,2024-06-02 17:50:15.582,com.sec.android.app.shealth,-2,8667,1.3750393,6392.0,274.68,VfS0qUERdZ,com.sec.android.app.shealth,0f55efc7-b50f-4860-ac21-298a23665ca4,1699488000000,
06dcf1d0-1d05-43a1-bf5d-a98a2eb1f079.binning_data.json,2024-06-02 17:50:15.578,2024-06-02 17:50:15.578,com.sec.android.app.shealth,-2,2326,1.6500717,1743.2905,72.22996,VfS0qUERdZ,com.sec.android.app.shealth,06dcf1d0-1d05-43a1-bf5d-a98a2eb1f079,1698192000000,
ca1c5a26-54a4-4e2c-a6d9-128551972083.binning_data.json,2024-06-02 17:50:15.582,2024-06-02 17:50:15.582,com.sec.android.app.shealth,-2,5760,1.5778445,4446.57,198.65996,VfS0qUERdZ,com.sec.android.app.shealth,ca1c5a26-54a4-4e2c-a6d9-128551972083,1699747200000,
bdccd69f-d1d4-4148-b624-0cb6c4a3db69.binning_data.json,2024-06-02 17:50:15.578,2024-06-02 17:50:15.578,com.sec.android.app.shealth,-2,4880,1.4122807,3639.01,163.51,VfS0qUERdZ,com.sec.android.app.shealth,bdccd69f-d1d4-4148-b624-0cb6c4a3db69,1698364800000,
aba5ba7c-e958-402a-939d-e5f5090288f1.binning_data.json,2024-06-02 17:50:15.580,2024-06-02 17:50:15.580,com.sec.android.app.shealth,-2,11548,1.3341705,8378.817,374.2499,VfS0qUERdZ,com.sec.android.app.shealth,aba5ba7c-e958-402a-939d-e5f5090288f1,1698883200000,
79ab052a-e261-435e-82c2-f76c13c0ca59.binning_data.json,2024-06-02 17:50:15.582,2024-06-02 17:50:15.582,com.sec.android.app.shealth,-2,8599,1.4046023,6369.611,276.56998,VfS0qUERdZ,com.sec.android.app.shealth,79ab052a-e261-435e-82c2-f76c13c0ca59,1699574400000,
2623a666-5c0f-4083-84e3-036c86e3c4b3.binning_data.json,2024-06-02 17:50:15.579,2024-06-02 17:50:15.579,com.sec.android.app.shealth,-2,5531,1.4230374,4137.6206,176.81999,VfS0qUERdZ,com.sec.android.app.shealth,2623a666-5c0f-4083-84e3-036c86e3c4b3,1698710400000,
0fa22c3a-9225-4a33-bd24-9a2c07514c80.binning_data.json,2024-06-02 17:50:15.580,2024-06-02 17:50:15.580,com.sec.android.app.shealth,-2,12082,1.3546073,8739.229,383.19992,VfS0qUERdZ,com.sec.android.app.shealth,0fa22c3a-9225-4a33-bd24-9a2c07514c80,1699056000000,
6215389b-ddef-4036-aafd-fd6578ab3dd3.binning_data.json,2024-06-02 17:50:15.581,2024-06-02 17:50:15.581,com.sec.android.app.shealth,-2,5290,1.3727589,3900.7202,172.87,VfS0qUERdZ,com.sec.android.app.shealth,6215389b-ddef-4036-aafd-fd6578ab3dd3,1699315200000,
5ed1095e-a986-4193-910d-2e089218d0ee.binning_data.json,2024-06-02 17:50:15.583,2024-06-02 17:50:15.583,com.sec.android.app.shealth,-2,5235,1.516581,4087.0603,173.29,VfS0qUERdZ,com.sec.android.app.shealth,5ed1095e-a986-4193-910d-2e089218d0ee,1700092800000,
9ba958c4-611d-49cf-bae7-a12b9eb8dd6e.binning_data.json,2024-06-02 17:50:15.584,2024-06-02 17:50:15.584,com.sec.android.app.shealth,-2,6054,1.474319,4630.1094,197.57,VfS0qUERdZ,com.sec.android.app.shealth,9ba958c4-611d-49cf-bae7-a12b9eb8dd6e,1700524800000,
b7e86ea8-8440-429a-849d-dabcfaaad808.binning_data.json,2024-06-02 17:50:15.581,2024-06-02 17:50:15.581,com.sec.android.app.shealth,-2,4794,1.498097,3636.73,162.65001,VfS0qUERdZ,com.sec.android.app.shealth,b7e86ea8-8440-429a-849d-dabcfaaad808,1699401600000,
2506b746-bb2c-49a1-b93b-6c32f0daa7f0.binning_data.json,2024-06-02 17:50:15.583,2024-06-02 17:50:15.583,com.sec.android.app.shealth,-2,10171,1.5145694,7919.7007,333.53998,VfS0qUERdZ,com.sec.android.app.shealth,2506b746-bb2c-49a1-b93b-6c32f0daa7f0,1700179200000,
1503a217-69dd-446a-8fd3-7b02ac2f1f2d.binning_data.json,2024-06-02 17:50:15.583,2024-06-02 17:50:15.583,com.sec.android.app.shealth,-2,5034,1.3740048,3722.0613,166.78998,VfS0qUERdZ,com.sec.android.app.shealth,1503a217-69dd-446a-8fd3-7b02ac2f1f2d,1700006400000,
5a117790-5f42-48af-a199-82bea1e2bbae.binning_data.json,2024-06-02 17:50:15.584,2024-06-02 17:50:15.584,com.sec.android.app.shealth,-2,6383,1.5924808,5112.63,207.04997,VfS0qUERdZ,com.sec.android.app.shealth,5a117790-5f42-48af-a199-82bea1e2bbae,1700352000000,
