com.samsung.health.hrv,6307003,1
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62981551,2025-11-27 04:00:00.000,,ad6f0bcd-0621-4cc9-8fd7-6be680e0f991.binning_data.json,62981551,2025-11-27 05:15:00.219,2025-11-27 05:15:00.219,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-27 05:00:00.000,ad6f0bcd-0621-4cc9-8fd7-6be680e0f991,
62981551,2025-11-27 05:00:00.000,,a6109c3e-35a8-47ba-b43e-a7e82c934f16.binning_data.json,62981551,2025-11-27 06:15:00.382,2025-11-27 06:15:00.382,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-27 06:00:00.000,a6109c3e-35a8-47ba-b43e-a7e82c934f16,
62981551,2025-11-27 06:00:00.000,,aaeb23f9-68e0-4ac5-bd77-55053541c4b8.binning_data.json,62981551,2025-11-27 07:07:08.136,2025-11-27 07:07:08.136,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-27 07:00:00.000,aaeb23f9-68e0-4ac5-bd77-55053541c4b8,
62981551,2025-11-27 07:00:00.000,,6cd418cd-babe-44fc-a1d3-13f4dc2226f6.binning_data.json,62981551,2025-11-27 08:15:01.129,2025-11-27 08:15:01.129,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-27 08:00:00.000,6cd418cd-babe-44fc-a1d3-13f4dc2226f6,
62981551,2025-11-27 08:00:00.000,,3c60795a-d0f5-444f-97aa-ddc629646c47.binning_data.json,62981551,2025-11-27 09:15:00.538,2025-11-27 09:15:00.538,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-27 09:00:00.000,3c60795a-d0f5-444f-97aa-ddc629646c47,
62981551,2025-11-27 09:00:00.000,,a90af716-11ad-4867-b864-cbbe7de04b63.binning_data.json,62981551,2025-11-27 10:15:01.052,2025-11-27 10:15:01.052,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-27 10:00:00.000,a90af716-11ad-4867-b864-cbbe7de04b63,
62981551,2025-11-27 10:00:00.000,,b92e1e8c-30df-458d-8c19-826ff5b7ff80.binning_data.json,62981551,2025-11-27 11:10:38.921,2025-11-27 11:10:38.921,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-27 11:00:00.000,b92e1e8c-30df-458d-8c19-826ff5b7ff80,
62981551,2025-11-27 11:00:00.000,,31be981d-e00d-4ffb-bed0-637956ddae90.binning_data.json,62981551,2025-11-27 12:10:32.541,2025-11-27 12:10:32.390,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-27 12:00:00.000,31be981d-e00d-4ffb-bed0-637956ddae90,
62981551,2025-11-28 19:00:00.000,,190d7ac8-2177-4053-bd90-3b81b558ff6a.binning_data.json,62981551,2025-11-28 20:10:21.952,2025-11-28 20:10:21.952,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-28 20:00:00.000,190d7ac8-2177-4053-bd90-3b81b558ff6a,
62981551,2025-11-28 20:00:00.000,,d917f115-c6e6-495c-b70a-b6e6410ed552.binning_data.json,62981551,2025-11-28 20:24:46.334,2025-11-28 20:24:46.334,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-11-28 20:24:46.164,d917f115-c6e6-495c-b70a-b6e6410ed552,
