com.samsung.shealth.rewards,6307003,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2023-11-03 03:00:00.000,,100003,,2024-01-20 06:45:00.498,2024-01-20 06:45:00.498,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6544}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-03 03:00:00.000,ea0f5db8-e898-4b7f-9324-dcefb10a4888,1,
,2023-11-18 03:00:00.000,,100003,,2024-01-20 06:45:00.509,2024-01-20 06:45:00.509,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":10539}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-18 03:00:00.000,d38d854f-6e5b-4a31-8dab-ab9f09859882,1,
,2023-10-28 03:00:00.000,,100003,,2024-01-20 06:45:00.493,2024-01-20 06:45:00.493,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":11946}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-10-28 03:00:00.000,f5e093c9-5d39-464c-8726-0b5023eb609a,1,
,2023-11-06 03:00:00.000,,100003,,2024-01-20 06:45:00.501,2024-01-20 06:45:00.501,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":8835}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-06 03:00:00.000,9476d8e2-cd79-4d91-896d-cd0c57ab9ea2,1,
,2023-11-13 03:00:00.000,,100003,,2024-01-20 06:45:00.506,2024-01-20 06:45:00.506,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":8882}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-13 03:00:00.000,27aac64c-0c3c-40da-a2ef-63c7707f8e8f,1,
,2023-11-11 03:00:00.000,,100003,,2024-01-20 06:45:00.505,2024-01-20 06:45:00.505,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":11111}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-11 03:00:00.000,05f9642a-a35d-461e-99f3-96cf0b568bdd,1,
,2023-12-03 03:00:00.000,,100003,,2024-01-20 06:45:00.519,2024-01-20 06:45:00.519,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":9544}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-03 03:00:00.000,951bc696-5394-4cb6-9fc4-596281024f78,1,
,2023-11-19 03:00:00.000,,100003,,2024-01-20 06:45:00.511,2024-01-20 06:45:00.511,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6383}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-19 03:00:00.000,bb5acc5f-1d4f-4179-bb68-0e6c289f79d8,1,
,2023-11-21 03:00:00.000,,100003,,2024-01-20 06:45:00.512,2024-01-20 06:45:00.512,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6054}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-21 03:00:00.000,7db197cc-0d4f-496a-955e-02885ea2764d,1,
,2023-12-16 03:00:00.000,,100003,,2024-01-20 06:45:00.531,2024-01-20 06:45:00.531,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":9439}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-16 03:00:00.000,72cae3da-c235-4786-b104-05be8eaa485b,1,
,2023-11-10 03:00:00.000,,100003,,2024-01-20 06:45:00.504,2024-01-20 06:45:00.504,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":8599}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-10 03:00:00.000,a91a2be7-9b8b-4255-b172-5208dac9a0be,1,
,2023-12-07 03:00:00.000,,100003,,2024-01-20 06:45:00.521,2024-01-20 06:45:00.521,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":10692}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-07 03:00:00.000,db82c3b0-b4fc-467b-b505-c0d8733e9ce0,1,
,2023-12-04 03:00:00.000,,100003,,2024-01-20 06:45:00.519,2024-01-20 06:45:00.519,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":7603}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-04 03:00:00.000,151f88cc-e5b3-4092-8a80-ca825d23860a,1,
,2023-12-08 03:00:00.000,,100003,,2024-01-20 06:45:00.522,2024-01-20 06:45:00.522,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6984}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-08 03:00:00.000,f083597a-71de-4774-bfe3-5f3a080eb7b1,1,
,2023-12-09 03:00:00.000,,100003,,2024-01-20 06:45:00.523,2024-01-20 06:45:00.523,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":14852}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-09 03:00:00.000,18639b03-b532-445f-9afa-3e5495c57d85,1,
,2023-12-10 03:00:00.000,,100003,,2024-01-20 06:45:00.524,2024-01-20 06:45:00.524,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":8905}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-10 03:00:00.000,e5403a03-690c-4ccb-a040-1e19f665a02d,1,
,2023-12-15 03:00:00.000,,100003,,2024-01-20 06:45:00.530,2024-01-20 06:45:00.530,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":18966}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-15 03:00:00.000,f343329d-8d39-40f7-bcd0-eec0069b556c,1,
,2023-11-22 03:00:00.000,,100003,,2024-01-20 06:45:00.514,2024-01-20 06:45:00.514,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":10787}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-22 03:00:00.000,73800b7c-ffe4-4d4a-9b09-3f63bdb064ae,1,
,2023-11-30 03:00:00.000,,100003,,2024-01-20 06:45:00.516,2024-01-20 06:45:00.516,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":8280}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-30 03:00:00.000,009ba9b0-6a38-45ea-aa17-a2929785ef7d,1,
,2023-12-02 03:00:00.000,,100003,,2024-01-20 06:45:00.518,2024-01-20 06:45:00.518,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":11997}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-02 03:00:00.000,f9db0dd4-e566-4949-a45c-d65033f8a202,1,
,2023-12-26 03:00:00.000,,100003,,2024-01-20 06:45:00.541,2024-01-20 06:45:00.541,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":10001}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-26 03:00:00.000,4259ab90-744c-48c6-92c3-495893a19914,1,
