com.samsung.shealth.tracker.pedometer_day_summary,6307003,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
62600630,12171,79668ef6-6737-464f-aa76-bee52ed592b5.binning_data.json,5838774,6000,62600630,2179,2024-01-20 02:45:16.134,com.sec.android.app.shealth,2024-01-19 11:12:25.339,79668ef6-6737-464f-aa76-bee52ed592b5.source_info.json,1.7823106,10406.51,496.67,9992,VfS0qUERdZ,com.sec.android.app.shealth,0,79668ef6-6737-464f-aa76-bee52ed592b5.achievement.json,79668ef6-6737-464f-aa76-bee52ed592b5,1705622400000,
62600630,10398,7116e374-8f02-4750-b84a-ce8ee724d4ad.binning_data.json,4814685,6000,62600630,2100,2024-01-20 03:00:03.906,com.sec.android.app.shealth,2024-01-20 03:00:03.906,,1.9239554,9263.24,437.78,8298,zygK3IiKBU,com.sec.android.app.shealth,0,7116e374-8f02-4750-b84a-ce8ee724d4ad.achievement.json,7116e374-8f02-4750-b84a-ce8ee724d4ad,1705622400000,
62600630,17,67608101-94c9-4414-b17a-180c5a16e54d.binning_data.json,9414,6000,62600630,0,2024-01-20 03:00:11.510,com.sec.android.app.shealth,2024-01-20 03:00:11.510,,1.2777779,12.03,0.51,17,60rRju/E5J,com.sec.android.app.shealth,0,67608101-94c9-4414-b17a-180c5a16e54d.achievement.json,67608101-94c9-4414-b17a-180c5a16e54d,1705536000000,
62600630,8033,00667a70-b303-4f85-9762-8820903752ef.binning_data.json,3999426,6000,62610110,288,2024-01-21 02:55:06.594,com.sec.android.app.shealth,2024-01-20 04:15:14.735,00667a70-b303-4f85-9762-8820903752ef.source_info.json,1.5383855,6152.66,271.09,7745,VfS0qUERdZ,com.sec.android.app.shealth,0,00667a70-b303-4f85-9762-8820903752ef.achievement.json,00667a70-b303-4f85-9762-8820903752ef,1705708800000,
62610110,8033,59b126b8-38ce-4ae7-881f-48c172164362.binning_data.json,3999426,6000,62610110,288,2024-01-21 03:28:01.330,com.sec.android.app.shealth,2024-01-21 03:28:01.330,,1.5383855,6152.66,271.09,7745,zygK3IiKBU,com.sec.android.app.shealth,0,59b126b8-38ce-4ae7-881f-48c172164362.achievement.json,59b126b8-38ce-4ae7-881f-48c172164362,1705708800000,
62600630,2675,4d307828-1498-4837-a0c0-a7d8b480a97a.binning_data.json,1389214,6000,62610110,25,2024-01-21 03:28:01.376,com.sec.android.app.shealth,2024-01-19 03:00:05.341,,1.5046346,2090.26,82.069984,2650,zygK3IiKBU,com.sec.android.app.shealth,0,4d307828-1498-4837-a0c0-a7d8b480a97a.achievement.json,4d307828-1498-4837-a0c0-a7d8b480a97a,1705536000000,
62600630,2692,80def27e-6034-4980-96d2-e5d0e4424b6e.binning_data.json,1398629,6000,62610110,25,2024-01-21 03:28:02.771,com.sec.android.app.shealth,2024-01-18 06:51:06.667,80def27e-6034-4980-96d2-e5d0e4424b6e.source_info.json,1.5031075,2102.29,82.57999,2667,VfS0qUERdZ,com.sec.android.app.shealth,0,80def27e-6034-4980-96d2-e5d0e4424b6e.achievement.json,80def27e-6034-4980-96d2-e5d0e4424b6e,1705536000000,
62610110,6160,d40e0018-bbd2-47d0-aef0-25d0d68840a2.binning_data.json,2958169,6000,62610110,363,2024-01-22 03:00:05.332,com.sec.android.app.shealth,2024-01-22 03:00:05.332,,1.7162404,5076.93,212.19998,5797,zygK3IiKBU,com.sec.android.app.shealth,0,d40e0018-bbd2-47d0-aef0-25d0d68840a2.achievement.json,d40e0018-bbd2-47d0-aef0-25d0d68840a2,1705795200000,
62600630,8428,5980b30b-e9ba-4709-a0e0-ec963c4d14cc.binning_data.json,4487680,6000,62610110,447,2024-01-22 03:00:08.615,com.sec.android.app.shealth,2024-01-20 03:00:11.531,,1.353236,6072.8906,276.05,7981,60rRju/E5J,com.sec.android.app.shealth,0,5980b30b-e9ba-4709-a0e0-ec963c4d14cc.achievement.json,5980b30b-e9ba-4709-a0e0-ec963c4d14cc,1705622400000,
62610110,7773,843aa937-9358-4cdb-ba9a-87eb3309874d.binning_data.json,3901600,6000,62610110,404,2024-01-22 05:15:40.755,com.sec.android.app.shealth,2024-01-21 03:30:38.259,843aa937-9358-4cdb-ba9a-87eb3309874d.source_info.json,1.5671314,6114.32,261.8099,7369,VfS0qUERdZ,com.sec.android.app.shealth,0,843aa937-9358-4cdb-ba9a-87eb3309874d.achievement.json,843aa937-9358-4cdb-ba9a-87eb3309874d,1705795200000,
62610110,9586,1fa6b67b-7df3-4f4c-b3f9-0a9157a14072.binning_data.json,4895092,6000,62610110,172,2024-01-23 03:00:03.320,com.sec.android.app.shealth,2024-01-23 03:00:03.320,,1.5554454,7614.05,307.50995,9414,zygK3IiKBU,com.sec.android.app.shealth,0,1fa6b67b-7df3-4f4c-b3f9-0a9157a14072.achievement.json,1fa6b67b-7df3-4f4c-b3f9-0a9157a14072,1705881600000,
62610110,6449,cb8f59b8-080d-440d-be26-45943afa9de9.binning_data.json,3459538,6000,62610110,435,2024-01-23 03:00:05.792,com.sec.android.app.shealth,2024-01-22 03:00:08.504,,1.3435197,4647.9585,213.1399,6014,60rRju/E5J,com.sec.android.app.shealth,0,cb8f59b8-080d-440d-be26-45943afa9de9.achievement.json,cb8f59b8-080d-440d-be26-45943afa9de9,1705795200000,
62610110,10827,1b40580c-6400-42fc-b494-6566eee19c56.binning_data.json,5607078,6000,62610110,260,2024-01-23 03:55:06.228,com.sec.android.app.shealth,2024-01-22 03:33:05.986,1b40580c-6400-42fc-b494-6566eee19c56.source_info.json,1.4951993,8383.7,349.62994,10567,VfS0qUERdZ,com.sec.android.app.shealth,0,1b40580c-6400-42fc-b494-6566eee19c56.achievement.json,1b40580c-6400-42fc-b494-6566eee19c56,1705881600000,
62610110,3724,39413df6-a5fb-435e-9266-4b40e51d9d58.binning_data.json,1883290,6000,62610110,113,2024-01-24 03:00:03.028,com.sec.android.app.shealth,2024-01-24 03:00:03.028,,1.6052598,3023.17,129.08,3611,zygK3IiKBU,com.sec.android.app.shealth,0,39413df6-a5fb-435e-9266-4b40e51d9d58.achievement.json,39413df6-a5fb-435e-9266-4b40e51d9d58,1705968000000,
62610110,8185,654cb993-dc93-469e-8c5b-2e048260ff1d.binning_data.json,4368889,6000,62610110,178,2024-01-24 03:00:07.735,com.sec.android.app.shealth,2024-01-23 03:00:05.760,,1.3473678,5886.501,260.4899,8007,60rRju/E5J,com.sec.android.app.shealth,0,654cb993-dc93-469e-8c5b-2e048260ff1d.achievement.json,654cb993-dc93-469e-8c5b-2e048260ff1d,1705881600000,
62610110,6514,6df1b5e9-1b33-4265-aaab-c9d46cdf8481.binning_data.json,3475183,6000,62610110,104,2024-01-24 19:48:47.469,com.sec.android.app.shealth,2024-01-23 03:55:05.763,6df1b5e9-1b33-4265-aaab-c9d46cdf8481.source_info.json,1.4052354,4883.45,212.84001,6410,VfS0qUERdZ,com.sec.android.app.shealth,0,6df1b5e9-1b33-4265-aaab-c9d46cdf8481.achievement.json,6df1b5e9-1b33-4265-aaab-c9d46cdf8481,1705968000000,
62610110,6627,a4e4c7c0-fdaf-473d-8dff-08069981454f.binning_data.json,3270648,6000,62610110,203,2024-01-25 03:59:38.704,com.sec.android.app.shealth,2024-01-25 03:59:38.704,,1.668727,5457.82,231.26999,6424,zygK3IiKBU,com.sec.android.app.shealth,0,a4e4c7c0-fdaf-473d-8dff-08069981454f.achievement.json,a4e4c7c0-fdaf-473d-8dff-08069981454f,1706054400000,
62610110,2753,a876d012-bf7d-466b-8100-714be3fc6f77.binning_data.json,1371104,6000,62610110,880,2024-01-25 03:59:41.689,com.sec.android.app.shealth,2024-01-25 03:59:41.689,,1.5066102,2065.7202,117.71,1873,60rRju/E5J,com.sec.android.app.shealth,0,a876d012-bf7d-466b-8100-714be3fc6f77.achievement.json,a876d012-bf7d-466b-8100-714be3fc6f77,1706054400000,
62610110,5278,ad2f61d3-c522-4153-a6fb-ffc241c2e48d.binning_data.json,2936623,6000,62610110,22,2024-01-25 03:59:41.707,com.sec.android.app.shealth,2024-01-24 03:00:07.779,,1.2719573,3735.2603,169.01,5256,60rRju/E5J,com.sec.android.app.shealth,0,ad2f61d3-c522-4153-a6fb-ffc241c2e48d.achievement.json,ad2f61d3-c522-4153-a6fb-ffc241c2e48d,1705968000000,
62610110,7980,807af1be-03df-4b5e-adf8-83e07fb3d117.binning_data.json,3862503,6000,62610110,1073,2024-01-25 02:56:15.534,com.sec.android.app.shealth,2024-01-24 03:01:04.614,807af1be-03df-4b5e-adf8-83e07fb3d117.source_info.json,1.6836153,6502.97,298.63,6907,VfS0qUERdZ,com.sec.android.app.shealth,0,807af1be-03df-4b5e-adf8-83e07fb3d117.achievement.json,807af1be-03df-4b5e-adf8-83e07fb3d117,1706054400000,
62610110,10825,9a65730c-6557-4105-a79e-544a3c4a5cc5.binning_data.json,5477668,6000,62610110,76,2024-01-26 03:17:55.431,com.sec.android.app.shealth,2024-01-25 03:59:38.685,,1.556215,8524.43,334.56998,10749,zygK3IiKBU,com.sec.android.app.shealth,0,9a65730c-6557-4105-a79e-544a3c4a5cc5.achievement.json,9a65730c-6557-4105-a79e-544a3c4a5cc5,1706140800000,
62610110,11941,7e3501ab-deaa-4d49-b398-2970a519f86d.binning_data.json,6011590,6000,62610110,94,2024-01-26 10:19:56.539,com.sec.android.app.shealth,2024-01-25 03:56:02.991,7e3501ab-deaa-4d49-b398-2970a519f86d.source_info.json,1.529979,9197.607,369.6899,11847,VfS0qUERdZ,com.sec.android.app.shealth,0,7e3501ab-deaa-4d49-b398-2970a519f86d.achievement.json,7e3501ab-deaa-4d49-b398-2970a519f86d,1706140800000,
62610110,10751,69289dcb-6554-4e0b-81a5-3242eccf8dbc.binning_data.json,5466489,6000,62610110,127,2024-01-27 03:00:38.242,com.sec.android.app.shealth,2024-01-26 03:17:58.673,,1.4339292,7838.559,331.63986,10624,60rRju/E5J,com.sec.android.app.shealth,0,69289dcb-6554-4e0b-81a5-3242eccf8dbc.achievement.json,69289dcb-6554-4e0b-81a5-3242eccf8dbc,1706140800000,
62610110,9457,79f45339-b4cc-4c1f-aae0-52004b299d33.binning_data.json,4702438,6000,62610110,508,2024-01-27 03:00:32.638,com.sec.android.app.shealth,2024-01-26 03:17:55.419,,1.6345924,7686.5703,324.55997,8949,zygK3IiKBU,com.sec.android.app.shealth,0,79f45339-b4cc-4c1f-aae0-52004b299d33.achievement.json,79f45339-b4cc-4c1f-aae0-52004b299d33,1706227200000,
62610110,11914,95a379e4-42f1-404e-befa-92081f23a8c7.binning_data.json,5825957,6000,62610110,1616,2024-01-27 03:55:04.912,com.sec.android.app.shealth,2024-01-26 03:17:42.359,95a379e4-42f1-404e-befa-92081f23a8c7.source_info.json,1.6303821,9498.537,433.53967,10298,VfS0qUERdZ,com.sec.android.app.shealth,0,95a379e4-42f1-404e-befa-92081f23a8c7.achievement.json,95a379e4-42f1-404e-befa-92081f23a8c7,1706227200000,
62610110,4341,f33d1128-9ad9-4ed7-a5f9-ef868cd3f665.binning_data.json,2174667,6000,62610110,141,2024-01-28 03:11:32.441,com.sec.android.app.shealth,2024-01-27 03:00:32.681,,1.6103476,3501.97,143.65999,4200,zygK3IiKBU,com.sec.android.app.shealth,0,f33d1128-9ad9-4ed7-a5f9-ef868cd3f665.achievement.json,f33d1128-9ad9-4ed7-a5f9-ef868cd3f665,1706313600000,
62610110,7195,023955b7-4938-40a2-8ba6-6e41d2dcbc89.binning_data.json,3699312,6000,62610110,1179,2024-01-28 03:11:34.739,com.sec.android.app.shealth,2024-01-27 03:00:38.232,,1.4256529,5273.9355,261.55957,6016,60rRju/E5J,com.sec.android.app.shealth,0,023955b7-4938-40a2-8ba6-6e41d2dcbc89.achievement.json,023955b7-4938-40a2-8ba6-6e41d2dcbc89,1706227200000,
62610110,6527,157f92f7-0a6e-4ea2-b2cc-eb47fccb99c8.binning_data.json,3391715,6000,62610110,155,2024-01-28 21:55:02.727,com.sec.android.app.shealth,2024-01-27 03:00:28.201,157f92f7-0a6e-4ea2-b2cc-eb47fccb99c8.source_info.json,1.4706748,4988.11,214.57997,6372,VfS0qUERdZ,com.sec.android.app.shealth,0,157f92f7-0a6e-4ea2-b2cc-eb47fccb99c8.achievement.json,157f92f7-0a6e-4ea2-b2cc-eb47fccb99c8,1706313600000,
62610110,6546,611d843c-38ee-4ba9-b09d-1fa8aebd1886.binning_data.json,3195229,6000,62610110,566,2024-01-29 04:32:16.167,com.sec.android.app.shealth,2024-01-28 03:21:29.817,611d843c-38ee-4ba9-b09d-1fa8aebd1886.source_info.json,1.6575897,5296.38,228.51999,5980,VfS0qUERdZ,com.sec.android.app.shealth,0,611d843c-38ee-4ba9-b09d-1fa8aebd1886.achievement.json,611d843c-38ee-4ba9-b09d-1fa8aebd1886,1706400000000,
62610110,6112,07681fdc-3449-4db4-af0b-ef069d6cda9d.binning_data.json,2953647,6000,62610110,551,2024-01-29 03:47:24.606,com.sec.android.app.shealth,2024-01-29 03:47:24.606,,1.7052138,5036.6,214.21999,5561,zygK3IiKBU,com.sec.android.app.shealth,0,07681fdc-3449-4db4-af0b-ef069d6cda9d.achievement.json,07681fdc-3449-4db4-af0b-ef069d6cda9d,1706400000000,
62610110,5191,39d473b1-85a4-46d9-9269-a805fdf8b043.binning_data.json,2783956,6000,62610110,89,2024-01-29 03:47:34.090,com.sec.android.app.shealth,2024-01-28 03:11:34.779,,1.3346151,3715.5103,165.51997,5102,60rRju/E5J,com.sec.android.app.shealth,0,39d473b1-85a4-46d9-9269-a805fdf8b043.achievement.json,39d473b1-85a4-46d9-9269-a805fdf8b043,1706313600000,
62610110,6879,4b76dc9e-ff4a-48f4-9351-4611b63f76ee.binning_data.json,3666793,6000,62610110,90,2024-01-30 01:55:04.062,com.sec.android.app.shealth,2024-01-29 03:47:08.616,4b76dc9e-ff4a-48f4-9351-4611b63f76ee.source_info.json,1.4063461,5156.78,215.95996,6789,VfS0qUERdZ,com.sec.android.app.shealth,0,4b76dc9e-ff4a-48f4-9351-4611b63f76ee.achievement.json,4b76dc9e-ff4a-48f4-9351-4611b63f76ee,1706486400000,
62610110,5040,98106f8d-eb8f-45f2-b92b-bb7a382fa274.binning_data.json,2640350,6000,62610110,46,2024-01-30 03:21:42.340,com.sec.android.app.shealth,2024-01-29 03:47:24.306,,1.4878364,3928.41,156.48999,4994,zygK3IiKBU,com.sec.android.app.shealth,0,98106f8d-eb8f-45f2-b92b-bb7a382fa274.achievement.json,98106f8d-eb8f-45f2-b92b-bb7a382fa274,1706486400000,
62610110,5119,831bd730-c3b6-48ce-9967-1867d27ab42e.binning_data.json,2695002,6000,62610110,56,2024-01-30 03:21:46.553,com.sec.android.app.shealth,2024-01-29 03:47:34.064,,1.3712299,3695.468,159.3,5063,60rRju/E5J,com.sec.android.app.shealth,0,831bd730-c3b6-48ce-9967-1867d27ab42e.achievement.json,831bd730-c3b6-48ce-9967-1867d27ab42e,1706400000000,
62610110,5877,10cc302d-0239-422a-9eda-6bf442152ee6.binning_data.json,3197325,6000,62610110,64,2024-01-30 03:21:46.706,com.sec.android.app.shealth,2024-01-30 03:21:46.706,,1.3124309,4196.269,182.91992,5813,60rRju/E5J,com.sec.android.app.shealth,0,10cc302d-0239-422a-9eda-6bf442152ee6.achievement.json,10cc302d-0239-422a-9eda-6bf442152ee6,1706486400000,
62610110,6180,b8c59d6f-530e-400a-8f59-b12378ff20c6.binning_data.json,2835672,6000,62610110,1679,2024-01-31 02:35:03.712,com.sec.android.app.shealth,2024-01-30 03:21:21.165,b8c59d6f-530e-400a-8f59-b12378ff20c6.source_info.json,1.9523907,5536.3403,279.26,4501,VfS0qUERdZ,com.sec.android.app.shealth,0,b8c59d6f-530e-400a-8f59-b12378ff20c6.achievement.json,b8c59d6f-530e-400a-8f59-b12378ff20c6,1706572800000,
62610110,5062,43e3e6cf-7a90-41e4-aa6f-a08ae11942fa.binning_data.json,2214868,6000,62610110,1733,2024-01-31 04:37:06.197,com.sec.android.app.shealth,2024-01-30 03:21:42.287,,2.1682055,4802.29,246.28,3329,zygK3IiKBU,com.sec.android.app.shealth,0,43e3e6cf-7a90-41e4-aa6f-a08ae11942fa.achievement.json,43e3e6cf-7a90-41e4-aa6f-a08ae11942fa,1706572800000,
62610110,3367,f41bbcac-b59b-4bc5-974a-c30cd142f76a.binning_data.json,1798253,6000,62610110,10,2024-01-31 04:37:10.385,com.sec.android.app.shealth,2024-01-31 04:37:10.385,,1.3414572,2412.28,105.44997,3357,60rRju/E5J,com.sec.android.app.shealth,0,f41bbcac-b59b-4bc5-974a-c30cd142f76a.achievement.json,f41bbcac-b59b-4bc5-974a-c30cd142f76a,1706572800000,
62610110,6645,497b9c01-b2b0-4639-a462-b58f54579405.binning_data.json,3059009,6000,62610110,1447,2024-02-01 02:50:23.390,com.sec.android.app.shealth,2024-01-31 04:37:02.150,497b9c01-b2b0-4639-a462-b58f54579405.source_info.json,1.7886769,5471.5796,261.05005,5198,VfS0qUERdZ,com.sec.android.app.shealth,0,497b9c01-b2b0-4639-a462-b58f54579405.achievement.json,497b9c01-b2b0-4639-a462-b58f54579405,1706659200000,
62610110,5057,904baff8-1215-41b9-a964-59c867bd5e09.binning_data.json,2361944,6000,62610110,539,2024-02-01 03:00:06.266,com.sec.android.app.shealth,2024-01-31 04:37:06.229,,1.8106991,4276.77,187.28,4518,zygK3IiKBU,com.sec.android.app.shealth,0,904baff8-1215-41b9-a964-59c867bd5e09.achievement.json,904baff8-1215-41b9-a964-59c867bd5e09,1706659200000,
62610110,3398,b526e5de-e212-4ce3-8870-60a8a51f0565.binning_data.json,1610238,6000,62610110,1060,2024-02-01 03:00:08.859,com.sec.android.app.shealth,2024-02-01 03:00:08.859,,1.6163628,2602.73,138.46002,2338,60rRju/E5J,com.sec.android.app.shealth,0,b526e5de-e212-4ce3-8870-60a8a51f0565.achievement.json,b526e5de-e212-4ce3-8870-60a8a51f0565,1706659200000,
62610110,6656,e48f7807-a924-4e87-abad-54213a7f564d.binning_data.json,3411318,6000,62610110,94,2024-02-02 03:11:35.814,com.sec.android.app.shealth,2024-02-02 03:11:35.814,,1.5437785,5266.32,212.71999,6562,zygK3IiKBU,com.sec.android.app.shealth,0,e48f7807-a924-4e87-abad-54213a7f564d.achievement.json,e48f7807-a924-4e87-abad-54213a7f564d,1706745600000,
62610110,2081,8923be04-84a0-41f8-92cd-47fa44815469.binning_data.json,1034486,6000,62610110,61,2024-02-03 03:00:06.942,com.sec.android.app.shealth,2024-02-03 03:00:06.942,,1.664787,1722.2001,71.77998,2020,zygK3IiKBU,com.sec.android.app.shealth,0,8923be04-84a0-41f8-92cd-47fa44815469.achievement.json,8923be04-84a0-41f8-92cd-47fa44815469,1706832000000,
62610110,2569,6fef38c7-37c0-41b0-8285-f1e2fd016556.binning_data.json,1337505,6000,62610110,65,2024-02-03 09:49:52.657,com.sec.android.app.shealth,2024-02-02 05:16:03.794,6fef38c7-37c0-41b0-8285-f1e2fd016556.source_info.json,1.5325695,2049.82,87.40999,2504,VfS0qUERdZ,com.sec.android.app.shealth,0,6fef38c7-37c0-41b0-8285-f1e2fd016556.achievement.json,6fef38c7-37c0-41b0-8285-f1e2fd016556,1706832000000,
62610110,8315,180c6975-0095-4078-aae2-6d6dfcdf2025.binning_data.json,4380390,6000,62610110,102,2024-02-03 09:49:52.662,com.sec.android.app.shealth,2024-02-01 03:05:36.477,180c6975-0095-4078-aae2-6d6dfcdf2025.source_info.json,1.4410245,6312.2505,264.27002,8213,VfS0qUERdZ,com.sec.android.app.shealth,0,180c6975-0095-4078-aae2-6d6dfcdf2025.achievement.json,180c6975-0095-4078-aae2-6d6dfcdf2025,1706745600000,
62610110,15073,f442b9b8-14e2-43bd-af80-c39f0bb96759.binning_data.json,7541491,6000,62610110,270,2024-02-04 03:12:12.910,com.sec.android.app.shealth,2024-02-04 03:12:12.910,,1.5267986,11514.34,474.57996,14803,zygK3IiKBU,com.sec.android.app.shealth,0,f442b9b8-14e2-43bd-af80-c39f0bb96759.achievement.json,f442b9b8-14e2-43bd-af80-c39f0bb96759,1706918400000,
62610110,693,6b03b6f3-b5ee-433f-8bc5-09d1e5c6257f.binning_data.json,408567,6000,62610110,11,2024-02-04 03:12:15.545,com.sec.android.app.shealth,2024-02-04 03:12:15.545,,1.180465,482.29996,22.34,682,60rRju/E5J,com.sec.android.app.shealth,0,6b03b6f3-b5ee-433f-8bc5-09d1e5c6257f.achievement.json,6b03b6f3-b5ee-433f-8bc5-09d1e5c6257f,1706832000000,
62610110,7153,2359d560-df6d-4a0b-9d81-06ad24a3f82f.binning_data.json,3934343,6000,62610110,57,2024-02-04 03:12:15.504,com.sec.android.app.shealth,2024-02-02 03:11:37.438,,1.2947086,5093.8286,224.40994,7096,60rRju/E5J,com.sec.android.app.shealth,0,2359d560-df6d-4a0b-9d81-06ad24a3f82f.achievement.json,2359d560-df6d-4a0b-9d81-06ad24a3f82f,1706745600000,
62610110,16638,b00daf76-4172-4439-88b1-4891814ce408.binning_data.json,8560123,6000,62610110,283,2024-02-04 03:13:23.493,com.sec.android.app.shealth,2024-02-03 03:01:36.582,b00daf76-4172-4439-88b1-4891814ce408.source_info.json,1.4594467,12493.043,524.74994,16355,VfS0qUERdZ,com.sec.android.app.shealth,0,b00daf76-4172-4439-88b1-4891814ce408.achievement.json,b00daf76-4172-4439-88b1-4891814ce408,1706918400000,
62610110,10786,432c399c-423b-4b14-b29f-528ebfc46953.binning_data.json,5398534,6000,62610110,711,2024-02-05 03:04:47.451,com.sec.android.app.shealth,2024-02-05 03:04:47.451,,1.6103187,8693.36,360.34,10075,zygK3IiKBU,com.sec.android.app.shealth,0,432c399c-423b-4b14-b29f-528ebfc46953.achievement.json,432c399c-423b-4b14-b29f-528ebfc46953,1707004800000,
62610110,14235,937be0e8-c606-4a78-8091-c47d5afb7524.binning_data.json,7946228,6000,62610110,90,2024-02-05 03:04:49.145,com.sec.android.app.shealth,2024-02-04 03:12:15.525,,1.2671168,10068.801,442.14993,14145,60rRju/E5J,com.sec.android.app.shealth,0,937be0e8-c606-4a78-8091-c47d5afb7524.achievement.json,937be0e8-c606-4a78-8091-c47d5afb7524,1706918400000,
62610110,10828,209fafbf-b0f1-49ee-9f3a-88bdcb4558d2.binning_data.json,5423503,6000,62610110,711,2024-02-05 16:46:07.118,com.sec.android.app.shealth,2024-02-04 03:13:22.823,209fafbf-b0f1-49ee-9f3a-88bdcb4558d2.source_info.json,1.6082666,8722.44,361.84,10117,VfS0qUERdZ,com.sec.android.app.shealth,0,209fafbf-b0f1-49ee-9f3a-88bdcb4558d2.achievement.json,209fafbf-b0f1-49ee-9f3a-88bdcb4558d2,1707004800000,
62610110,6972,4fef7848-faf1-4926-beda-71c55dd7ee8a.binning_data.json,3558100,6000,62610110,25,2024-02-06 03:00:06.905,com.sec.android.app.shealth,2024-02-06 03:00:06.905,,1.5389391,5475.7,216.82999,6947,zygK3IiKBU,com.sec.android.app.shealth,0,4fef7848-faf1-4926-beda-71c55dd7ee8a.achievement.json,4fef7848-faf1-4926-beda-71c55dd7ee8a,1707091200000,
62610110,42,79731fe4-8e93-49f7-a8d2-d45a9a04f206.binning_data.json,24969,6000,62610110,0,2024-02-06 03:00:09.847,com.sec.android.app.shealth,2024-02-05 03:04:49.137,,1.1646101,29.08,1.5,42,60rRju/E5J,com.sec.android.app.shealth,0,79731fe4-8e93-49f7-a8d2-d45a9a04f206.achievement.json,79731fe4-8e93-49f7-a8d2-d45a9a04f206,1707004800000,
62610110,8747,3d68923e-5582-42c9-be1a-e72dc13b46b2.binning_data.json,4556102,6000,62610110,66,2024-02-06 07:36:13.660,com.sec.android.app.shealth,2024-02-05 03:08:36.935,3d68923e-5582-42c9-be1a-e72dc13b46b2.source_info.json,1.4475944,6595.388,273.55,8681,VfS0qUERdZ,com.sec.android.app.shealth,0,3d68923e-5582-42c9-be1a-e72dc13b46b2.achievement.json,3d68923e-5582-42c9-be1a-e72dc13b46b2,1707091200000,
62610110,6636,dc925798-3517-4a42-93ae-ad13706d945e.binning_data.json,3515548,6000,62620030,111,2024-02-07 02:55:06.211,com.sec.android.app.shealth,2024-02-06 03:41:37.961,dc925798-3517-4a42-93ae-ad13706d945e.source_info.json,1.3743571,4831.6196,209.68997,6525,VfS0qUERdZ,com.sec.android.app.shealth,0,dc925798-3517-4a42-93ae-ad13706d945e.achievement.json,dc925798-3517-4a42-93ae-ad13706d945e,1707177600000,
62620030,3320,613423e3-e6bd-4c83-ab39-1e0afe08e054.binning_data.json,1707904,6000,62620030,4,2024-02-07 03:00:04.886,com.sec.android.app.shealth,2024-02-07 03:00:04.886,,1.4543142,2483.83,101.99999,3316,zygK3IiKBU,com.sec.android.app.shealth,0,613423e3-e6bd-4c83-ab39-1e0afe08e054.achievement.json,613423e3-e6bd-4c83-ab39-1e0afe08e054,1707177600000,
62610110,6437,7c98b566-b534-442d-a3b7-78fe0eb3b686.binning_data.json,3450067,6000,62620030,53,2024-02-07 03:00:06.769,com.sec.android.app.shealth,2024-02-06 03:00:09.926,,1.3374195,4614.1885,201.90999,6384,60rRju/E5J,com.sec.android.app.shealth,0,7c98b566-b534-442d-a3b7-78fe0eb3b686.achievement.json,7c98b566-b534-442d-a3b7-78fe0eb3b686,1707091200000,
62620030,5657,7b4f0a7a-80e2-42af-a646-b9f2ca4c3f0a.binning_data.json,3052234,6000,62620030,139,2024-02-07 03:00:06.800,com.sec.android.app.shealth,2024-02-07 03:00:06.800,,1.3251472,4044.6594,180.98996,5518,60rRju/E5J,com.sec.android.app.shealth,0,7b4f0a7a-80e2-42af-a646-b9f2ca4c3f0a.achievement.json,7b4f0a7a-80e2-42af-a646-b9f2ca4c3f0a,1707177600000,
62620030,6549,dfc0e42b-4f2e-40d5-94f2-952c046202a5.binning_data.json,3490371,6000,62620030,77,2024-02-08 03:56:46.472,com.sec.android.app.shealth,2024-02-08 03:56:46.472,,1.3459858,4697.9897,205.59996,6472,60rRju/E5J,com.sec.android.app.shealth,0,dfc0e42b-4f2e-40d5-94f2-952c046202a5.achievement.json,dfc0e42b-4f2e-40d5-94f2-952c046202a5,1707264000000,
62620030,8689,ddf33049-d98f-4ea1-a25a-364b0b7cfd3b.binning_data.json,4486189,6000,62620030,31,2024-02-08 03:56:44.489,com.sec.android.app.shealth,2024-02-08 03:56:44.489,,1.5096108,6772.4,270.06,8658,zygK3IiKBU,com.sec.android.app.shealth,0,ddf33049-d98f-4ea1-a25a-364b0b7cfd3b.achievement.json,ddf33049-d98f-4ea1-a25a-364b0b7cfd3b,1707264000000,
62620030,7113,ec279074-5e8e-4b41-a265-9eb894288038.binning_data.json,3587806,6000,62620030,63,2024-02-09 03:00:06.135,com.sec.android.app.shealth,2024-02-09 03:00:06.135,,1.5672694,5623.06,222.87997,7050,zygK3IiKBU,com.sec.android.app.shealth,0,ec279074-5e8e-4b41-a265-9eb894288038.achievement.json,ec279074-5e8e-4b41-a265-9eb894288038,1707350400000,
62620030,6218,743d055d-8363-47c7-a2bd-6d97d4ae0235.binning_data.json,3247878,6000,62620030,42,2024-02-10 02:57:57.693,com.sec.android.app.shealth,2024-02-09 03:02:43.627,743d055d-8363-47c7-a2bd-6d97d4ae0235.source_info.json,1.4717237,4779.98,198.43,6176,VfS0qUERdZ,com.sec.android.app.shealth,0,743d055d-8363-47c7-a2bd-6d97d4ae0235.achievement.json,743d055d-8363-47c7-a2bd-6d97d4ae0235,1707436800000,
