com.samsung.health.floors_climbed,6307003,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2023-11-14 21:34:00.296,,2023-11-14 22:12:56.034,2023-11-14 22:12:56.034,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-14 22:02:20.000,59172ba5-47ba-4fe8-b63d-453fb16aa1ed,
2023-11-15 20:15:43.123,,2023-11-15 22:44:19.978,2023-11-15 22:44:19.978,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-15 22:37:59.000,5e6b6bd6-a41a-4df0-b11f-10527df9795b,
2023-11-16 23:55:02.853,,2023-11-17 00:05:21.209,2023-11-17 00:05:21.209,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-17 00:05:21.158,3b825a5a-0a82-4cf9-a9d2-21f58cc50d7e,
2023-11-16 18:36:31.500,,2023-11-16 22:33:38.690,2023-11-16 22:33:38.690,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-16 22:28:07.000,6fc792dc-6c7f-4398-910b-e372eaeb89ef,
2023-11-16 22:28:07.000,,2023-11-16 22:33:38.755,2023-11-16 22:33:38.755,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-16 22:32:16.000,f6941a7e-9cd8-47b4-8dde-66fa78ddf0e4,
2023-11-17 21:09:31.322,,2023-11-17 22:50:22.004,2023-11-17 22:50:22.004,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-17 22:50:21.949,5d1b8961-c109-4586-a06a-231ea7a5a0b3,
2023-11-17 20:48:08.817,,2023-11-17 21:09:31.434,2023-11-17 21:09:28.733,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-17 21:09:28.645,ae17c768-5983-4cf4-8003-f3814c59256f,
2023-11-18 00:36:51.010,,2023-11-18 00:45:26.626,2023-11-18 00:45:26.403,,,3.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-18 00:43:03.000,aa4d8caa-0e76-4910-b045-13439ed49954,
2023-11-18 11:31:06.426,,2023-11-18 11:50:59.939,2023-11-18 11:50:59.939,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-18 11:50:59.824,96aa25a9-34ac-48bf-94ac-b2a24b6c0999,
2023-11-18 16:05:56.818,,2023-11-18 16:33:56.794,2023-11-18 16:33:56.794,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-18 16:33:56.604,f37178b1-7169-421b-8b14-cfbb88c2a503,
2023-11-22 16:15:29.846,,2023-11-22 18:55:17.832,2023-11-22 18:55:17.832,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-22 18:55:17.804,b9a477b6-125d-45be-9c5d-8c9bf4c5a480,
2023-11-22 21:55:17.844,,2023-11-22 23:52:22.351,2023-11-22 23:52:22.134,,,3.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-22 23:43:18.000,9f0bbc15-5ebd-4c8b-ad0a-4e197111524f,
2023-11-26 21:55:01.654,,2023-11-26 23:47:16.317,2023-11-26 23:47:16.317,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-26 23:42:16.000,a4d5aa97-5168-4b03-b167-4b9b4d2a8c6c,
2023-11-26 23:47:17.936,,2023-11-27 00:03:36.883,2023-11-27 00:03:36.883,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-27 00:00:22.000,f009353f-714e-4c54-aa4d-6008cee653cd,
2023-11-28 13:55:01.352,,2023-11-28 14:05:39.312,2023-11-28 14:05:39.312,,,3.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-28 14:02:54.999,70ae6414-0a6a-4bef-aa8d-04e94a91a0dd,
2023-11-28 21:55:01.545,,2023-11-28 22:14:25.976,2023-11-28 22:14:25.976,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-28 22:12:56.001,7409b620-80e3-44be-888f-68a0416080be,
2023-11-30 15:19:35.601,,2023-11-30 15:39:09.272,2023-11-30 15:39:09.272,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-30 15:26:05.999,1a264c33-8dca-4863-9643-faadcf5c6e2c,
2023-11-30 15:26:05.999,,2023-11-30 15:39:09.579,2023-11-30 15:39:09.579,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-30 15:27:23.999,b6d5ae86-021a-4ac6-a5f5-458990ffce76,
2023-11-30 23:29:47.922,,2023-11-30 23:42:51.745,2023-11-30 23:42:51.745,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-11-30 23:42:05.000,4444f096-3355-414d-ab82-f2c429c574ca,
2023-12-01 00:51:54.062,,2023-12-01 01:00:45.835,2023-12-01 01:00:45.835,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-01 01:00:45.723,54187a5f-4bad-43d6-a1b6-64022e528011,
2023-12-02 13:38:22.191,,2023-12-02 14:00:29.376,2023-12-02 14:00:29.376,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-02 14:00:29.324,d8aaa5f9-5b42-41bb-947a-3749ed211d95,
2023-12-02 23:35:33.044,,2023-12-03 00:04:21.120,2023-12-03 00:04:21.120,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-02 23:57:08.000,1904fcd6-c578-4e17-bfaf-f392201a5bc5,
2023-12-02 19:18:28.125,,2023-12-02 22:32:14.554,2023-12-02 22:32:14.554,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-02 22:27:23.000,4e543e9d-7767-48ca-903a-91e5fe24fe4c,
2023-12-07 12:17:42.903,,2023-12-07 12:36:34.647,2023-12-07 12:36:34.647,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-07 12:36:12.000,abd4d9f0-ebb3-4b62-a40c-db159a7df687,
2023-12-07 20:45:53.959,,2023-12-07 21:34:23.110,2023-12-07 21:34:23.025,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-07 21:22:06.000,7ceda4d1-afb7-49d0-b834-d17516e3b3f1,
2023-12-07 21:22:06.000,,2023-12-07 21:34:23.154,2023-12-07 21:34:23.154,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-07 21:25:51.999,61db92a3-45a4-4c31-a365-0256224e3748,
2023-12-07 21:25:52.000,,2023-12-07 21:56:15.499,2023-12-07 21:56:15.499,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-07 21:42:52.001,984cc8fd-e2b1-4a14-82a1-fdc14866486e,
2023-12-13 20:47:23.214,,2023-12-13 21:08:43.959,2023-12-13 21:08:43.959,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-13 21:01:58.000,b1fd7106-c7f8-4c3d-8c88-ef3a788a98ce,
2023-12-13 21:39:27.288,,2023-12-13 21:45:53.932,2023-12-13 21:45:53.932,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-13 21:45:31.001,0089458d-8815-483d-8dad-5a9c42ff9eea,
2023-12-13 23:15:20.220,,2023-12-13 23:29:32.417,2023-12-13 23:29:32.417,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-13 23:21:39.000,62a6caec-970c-4fcb-a30a-21fd4f0e975d,
2023-12-14 04:58:10.316,,2023-12-14 06:02:57.169,2023-12-14 06:02:57.169,,,4.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-14 05:44:22.000,9c1f4354-d0c7-4e78-a70d-ae477cc2113a,
2023-12-14 05:44:22.000,,2023-12-14 06:02:57.374,2023-12-14 06:02:57.242,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-14 05:47:31.000,f071d3ce-ac0f-4767-a680-50791f9e72a7,
2023-12-15 17:15:02.072,,2023-12-15 17:38:49.516,2023-12-15 17:38:49.516,,,3.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-15 17:38:49.392,681ec6d7-4fe7-4938-8b1e-7ee6909a5467,
2023-12-15 19:55:02.209,,2023-12-15 20:14:59.141,2023-12-15 20:14:59.058,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-15 20:05:41.000,2474afb6-5f66-445d-91d6-1166bab0855b,
2023-12-17 21:15:01.465,,2023-12-17 21:34:36.779,2023-12-17 21:34:36.779,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-17 21:34:15.001,9cb3e91f-08e8-4c0a-95e6-4b9f5f0b2d0b,
2023-12-17 21:43:09.691,,2023-12-17 22:02:10.842,2023-12-17 22:02:10.842,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-17 21:56:40.000,5514e06d-cf7e-492b-86c7-f2e269c5bfff,
2023-12-18 17:39:21.676,,2023-12-18 18:45:01.750,2023-12-18 18:45:01.646,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-18 18:19:45.001,2174993c-4cbd-43c6-b908-7b1045e61ad1,
2023-12-19 22:32:08.690,,2023-12-20 00:04:25.567,2023-12-20 00:04:25.567,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-20 00:04:25.473,4f2e1d11-a190-4bed-8319-308908434ef6,
2023-12-20 03:37:09.772,,2023-12-20 04:35:19.912,2023-12-20 04:35:19.912,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-20 04:35:19.854,a55cc11a-690a-442b-874b-03905cacdd7b,
2023-12-22 00:38:06.229,,2023-12-22 01:27:12.948,2023-12-22 01:27:12.948,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-22 00:50:17.001,3475a929-9cb9-460d-82bb-79b6d50a9e67,
2023-12-22 21:36:49.274,,2023-12-22 21:52:22.549,2023-12-22 21:52:22.549,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-22 21:52:22.507,ba1e06e9-2d48-4366-ad52-f33b8ecda0e5,
2023-12-23 17:36:02.370,,2023-12-23 18:45:29.636,2023-12-23 18:45:29.636,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-23 17:50:13.999,8710b676-1b43-4a08-ae30-27991b467887,
2023-12-23 17:50:14.000,,2023-12-23 18:45:29.723,2023-12-23 18:45:29.723,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-23 17:51:51.001,3a6c3d0f-ded3-4193-b6e4-99d89c9f1f2b,
2023-12-23 17:51:51.001,,2023-12-23 19:50:43.236,2023-12-23 19:50:43.236,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-23 19:47:52.000,65127a8d-4615-43f7-ac6b-34e9e7be2a81,
2023-12-24 19:55:56.595,,2023-12-24 20:03:17.121,2023-12-24 20:02:20.942,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-24 20:02:20.592,a2a73fcb-e079-474b-9ce7-500258ed5c17,
2023-12-24 23:26:59.334,,2023-12-25 02:35:37.400,2023-12-25 02:35:37.400,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-25 02:35:37.359,2fdff938-9610-4816-95d5-3db6726398d0,
2023-12-25 14:56:11.097,,2023-12-25 15:01:39.002,2023-12-25 15:00:57.729,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-25 15:00:57.545,eba53e94-6641-47a6-8c5f-6950fdb498e8,
2023-12-25 22:23:17.706,,2023-12-25 23:15:17.965,2023-12-25 23:15:17.965,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-25 23:15:17.706,5e288db8-5a41-4b2a-aa3a-121e0e8d56a8,
2023-12-26 17:28:52.698,,2023-12-26 17:34:08.661,2023-12-26 17:34:08.661,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-26 17:32:23.000,7642394d-5542-4feb-ac01-8bead30f873e,
2023-12-26 18:15:01.608,,2023-12-26 18:41:14.402,2023-12-26 18:41:14.200,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-26 18:16:40.000,3bc331fa-87a2-42d8-937b-f99d3d3ec010,
2023-12-26 22:55:08.928,,2023-12-27 01:59:34.352,2023-12-27 01:59:32.265,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-27 01:59:32.093,f74c8e64-60d3-4482-94db-4e042ce8d3d2,
2023-12-28 20:15:55.230,,2023-12-28 20:33:45.502,2023-12-28 20:33:44.836,,,2.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-28 20:19:45.001,aeb4adbb-7251-4685-af46-6561c87b8d94,
2023-12-28 20:08:27.305,,2023-12-28 20:15:55.295,2023-12-28 20:15:55.295,,,1.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-28 20:15:55.230,2cea3e2a-ef7b-42a7-81ef-c389c4b6b326,
2023-12-29 01:15:02.663,,2023-12-29 01:35:01.739,2023-12-29 01:35:01.739,,,3.0,,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-29 01:35:01.653,ded8fec2-47ad-4846-ac2f-ac6cfff87e0d,
2023-12-31 18:37:38.466,,2023-12-31 20:55:02.732,2023-12-31 20:55:02.732,,,1.0,3bc728e4-6fe8-42d0-ba0b-239ce932d882.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-31 20:49:03.000,3bc728e4-6fe8-42d0-ba0b-239ce932d882,
2023-12-31 23:16:10.823,,2023-12-31 23:43:30.024,2023-12-31 23:43:29.878,,,2.0,d54a1a55-e568-416e-9bc7-851131625131.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2023-12-31 23:33:10.000,d54a1a55-e568-416e-9bc7-851131625131,
2024-01-03 16:55:01.027,,2024-01-03 20:55:02.634,2024-01-03 20:55:02.634,,,1.0,73371452-3525-4215-a190-5f685105d9bd.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-03 20:55:02.555,73371452-3525-4215-a190-5f685105d9bd,
2024-01-06 15:55:02.926,,2024-01-06 16:40:19.918,2024-01-06 16:40:19.918,,,1.0,3573347b-7a6d-4257-b4b9-a0a582ccc9cf.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-06 16:38:19.000,3573347b-7a6d-4257-b4b9-a0a582ccc9cf,
2024-01-06 16:40:21.655,,2024-01-06 16:54:52.279,2024-01-06 16:54:52.279,,,1.0,d3be8a9b-b58f-498b-ac86-0418bae54e4c.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-06 16:51:15.000,d3be8a9b-b58f-498b-ac86-0418bae54e4c,
2024-01-06 16:54:54.600,,2024-01-06 17:30:05.411,2024-01-06 17:30:05.411,,,1.0,ae424b42-bee6-4bbf-a5e5-7602bdd150a5.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-06 17:29:02.001,ae424b42-bee6-4bbf-a5e5-7602bdd150a5,
2024-01-09 16:05:29.241,,2024-01-09 16:49:44.919,2024-01-09 16:49:41.187,,,1.0,b7419f83-ba57-4d19-aa87-b3c81cabee7c.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-09 16:49:19.999,b7419f83-ba57-4d19-aa87-b3c81cabee7c,
2024-01-09 16:51:12.490,,2024-01-09 17:01:48.738,2024-01-09 17:01:12.374,,,2.0,20ad5c59-63a6-4480-aaa6-bd3fe7b29dc0.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-09 17:01:18.999,20ad5c59-63a6-4480-aaa6-bd3fe7b29dc0,
2024-01-09 19:15:01.365,,2024-01-09 19:31:56.147,2024-01-09 19:31:56.018,,,2.0,e0b44d50-5901-4225-9828-580d48ba72f7.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-09 19:20:47.001,e0b44d50-5901-4225-9828-580d48ba72f7,
2024-01-09 18:47:52.679,,2024-01-09 18:51:02.929,2024-01-09 18:50:18.075,,,2.0,d296932c-02b5-4692-878c-850b7a4331ca.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-09 18:50:17.000,d296932c-02b5-4692-878c-850b7a4331ca,
2024-01-10 12:35:02.911,,2024-01-10 12:53:29.691,2024-01-10 12:53:27.193,,,5.0,f5824c53-038c-47e6-a10f-a1e0643d9958.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 12:53:05.001,f5824c53-038c-47e6-a10f-a1e0643d9958,
2024-01-10 12:53:29.637,,2024-01-10 13:15:02.195,2024-01-10 13:15:02.195,,,1.0,4488a3b9-7869-4dbe-9ed4-2a6037f4c141.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 13:15:02.146,4488a3b9-7869-4dbe-9ed4-2a6037f4c141,
2024-01-10 14:55:03.374,,2024-01-10 16:05:15.252,2024-01-10 16:05:15.252,,,2.0,f9d8b865-0c0e-4d42-b372-e7fa8ac867ae.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 16:05:14.869,f9d8b865-0c0e-4d42-b372-e7fa8ac867ae,
2024-01-10 18:39:15.434,,2024-01-10 18:46:47.271,2024-01-10 18:40:54.464,,,2.0,b162b9e5-3709-420b-aa89-fef606169d21.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 18:41:28.999,b162b9e5-3709-420b-aa89-fef606169d21,
2024-01-10 19:18:51.962,,2024-01-10 19:32:52.043,2024-01-10 19:32:52.043,,,1.0,e18785cf-ac0d-4130-940a-6443ff433f8f.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 19:25:18.000,e18785cf-ac0d-4130-940a-6443ff433f8f,
2024-01-10 19:35:02.038,,2024-01-10 19:42:41.115,2024-01-10 19:42:41.115,,,2.0,6f5be10b-3046-4d77-83ca-b8653d1af5df.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 19:36:28.000,6f5be10b-3046-4d77-83ca-b8653d1af5df,
2024-01-10 19:48:18.422,,2024-01-10 19:53:21.956,2024-01-10 19:53:21.956,,,1.0,8856f636-08f7-4d43-a55a-3d326830ea96.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 19:52:23.000,8856f636-08f7-4d43-a55a-3d326830ea96,
2024-01-10 20:36:43.479,,2024-01-10 20:42:54.636,2024-01-10 20:42:54.636,,,1.0,ba2b6769-7fbc-4f5d-951d-2dc3e8aaad8a.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 20:38:41.001,ba2b6769-7fbc-4f5d-951d-2dc3e8aaad8a,
2024-01-10 20:38:41.001,,2024-01-10 20:42:55.722,2024-01-10 20:42:55.237,,,3.0,e2342042-d319-43d0-bcb9-061e5ed7563f.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-10 20:41:36.000,e2342042-d319-43d0-bcb9-061e5ed7563f,
2024-01-11 22:19:55.000,,2024-01-11 23:17:40.647,2024-01-11 23:17:40.483,,,2.0,481c5c7d-d65e-4b13-968c-e65420bb7733.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-11 23:00:46.000,481c5c7d-d65e-4b13-968c-e65420bb7733,
2024-01-11 23:00:46.000,,2024-01-11 23:35:03.935,2024-01-11 23:35:03.935,,,1.0,80d3f96e-40a4-428f-a94f-300f347d3e49.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-11 23:19:04.000,80d3f96e-40a4-428f-a94f-300f347d3e49,
2024-01-11 23:19:04.000,,2024-01-11 23:35:04.321,2024-01-11 23:35:04.121,,,2.0,763615bc-073f-485d-92b1-d2e78ca6c22a.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-11 23:30:30.000,763615bc-073f-485d-92b1-d2e78ca6c22a,
2024-01-12 17:48:42.939,,2024-01-12 21:41:24.294,2024-01-12 21:41:24.294,,,1.0,5c1b010b-0f7c-4fba-8b85-23f88bc72910.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-12 21:32:58.000,5c1b010b-0f7c-4fba-8b85-23f88bc72910,
2024-01-11 22:06:42.273,,2024-01-11 22:35:04.172,2024-01-11 22:35:04.172,,,1.0,37d39a72-fce5-4031-8788-f0ad63b548ab.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-11 22:19:55.000,37d39a72-fce5-4031-8788-f0ad63b548ab,
2024-01-13 13:37:28.573,,2024-01-13 13:47:45.842,2024-01-13 13:47:45.842,,,1.0,e3b54651-b50a-49ae-9026-9a0160aad257.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-13 13:45:43.000,e3b54651-b50a-49ae-9026-9a0160aad257,
2024-01-13 13:48:59.214,,2024-01-13 13:55:04.992,2024-01-13 13:55:04.992,,,1.0,8999ee82-a017-468a-9132-6ba121b1b2ee.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-13 13:50:52.000,8999ee82-a017-468a-9132-6ba121b1b2ee,
2024-01-13 14:02:04.623,,2024-01-13 14:44:59.864,2024-01-13 14:44:59.637,,,2.0,ba83152e-49ca-452a-b77f-ebc644862e6e.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-13 14:41:25.000,ba83152e-49ca-452a-b77f-ebc644862e6e,
2024-01-13 18:39:57.224,,2024-01-13 18:50:38.537,2024-01-13 18:50:38.537,,,1.0,16c0d551-b966-418b-a391-883dde3cba5c.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-13 18:41:56.999,16c0d551-b966-418b-a391-883dde3cba5c,
2024-01-16 23:52:33.513,,2024-01-17 00:53:27.772,2024-01-17 00:53:27.772,,,1.0,17dc29eb-68ba-45ad-a48a-5e76cfbd5b8a.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-17 00:35:22.000,17dc29eb-68ba-45ad-a48a-5e76cfbd5b8a,
2024-01-19 14:35:02.463,,2024-01-19 15:07:12.987,2024-01-19 15:07:12.987,,,1.0,dbae5114-93e2-471c-9dfc-e6b41d9a5378.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-19 14:54:57.000,dbae5114-93e2-471c-9dfc-e6b41d9a5378,
2024-01-19 21:41:05.433,,2024-01-19 21:46:01.355,2024-01-19 21:46:01.355,,,1.0,891b9a55-47b3-42f1-83de-f1e589462ebb.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-19 21:43:24.001,891b9a55-47b3-42f1-83de-f1e589462ebb,
2024-01-19 22:19:17.695,,2024-01-19 22:53:14.150,2024-01-19 22:53:14.150,,,1.0,267aa510-a44c-4d3e-bb62-9b1093f5788a.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-19 22:48:32.000,267aa510-a44c-4d3e-bb62-9b1093f5788a,
2024-01-19 22:48:31.999,,2024-01-19 22:53:14.759,2024-01-19 22:53:14.438,,,2.0,aab79315-1169-4fe2-88f8-13f796918436.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-19 22:50:49.001,aab79315-1169-4fe2-88f8-13f796918436,
2024-01-19 22:53:17.612,,2024-01-19 23:02:42.384,2024-01-19 23:02:42.384,,,1.0,d3e48def-2a47-458c-aaaf-b18118d1ca49.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-19 22:57:35.001,d3e48def-2a47-458c-aaaf-b18118d1ca49,
2024-01-21 13:04:49.800,,2024-01-21 14:56:44.825,2024-01-21 14:56:44.825,,,1.0,4291ab0d-bc7f-4aa5-87e7-6e5d34aa5b8d.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-21 14:49:44.000,4291ab0d-bc7f-4aa5-87e7-6e5d34aa5b8d,
2024-01-21 12:35:01.995,,2024-01-21 13:04:47.355,2024-01-21 13:04:47.355,,,2.0,bd6bca4a-345b-4590-8cf6-0df27f5ff6e8.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-21 12:57:51.000,bd6bca4a-345b-4590-8cf6-0df27f5ff6e8,
2024-01-21 15:55:03.004,,2024-01-21 16:21:51.269,2024-01-21 16:21:51.269,,,1.0,1d1e82d7-87b5-4a79-974b-673f6295d987.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-21 16:21:51.089,1d1e82d7-87b5-4a79-974b-673f6295d987,
2024-01-22 12:15:02.559,,2024-01-22 12:40:43.595,2024-01-22 12:40:43.242,,,2.0,8d136863-c2ff-4d7b-b39a-1c6c5d22409f.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-22 12:23:15.000,8d136863-c2ff-4d7b-b39a-1c6c5d22409f,
2024-01-22 18:35:03.057,,2024-01-22 22:15:02.364,2024-01-22 22:15:02.364,,,1.0,ab7bfe88-0b58-46f6-bf31-f85013009633.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-22 22:15:02.215,ab7bfe88-0b58-46f6-bf31-f85013009633,
2024-01-22 22:15:02.216,,2024-01-22 22:32:24.741,2024-01-22 22:32:24.741,,,1.0,80bf8485-36c9-42ff-91a3-57c28afb06ef.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-22 22:29:33.000,80bf8485-36c9-42ff-91a3-57c28afb06ef,
2024-01-22 23:15:01.747,,2024-01-22 23:22:29.938,2024-01-22 23:22:29.189,,,4.0,57b5b9f1-56b3-4eef-a91b-021717894461.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-22 23:18:53.000,57b5b9f1-56b3-4eef-a91b-021717894461,
2024-01-24 00:35:01.736,,2024-01-24 01:03:54.673,2024-01-24 01:03:54.673,,,4.0,e4ca0d10-4260-48d5-916f-f77f07771ca7.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-24 00:57:02.000,e4ca0d10-4260-48d5-916f-f77f07771ca7,
2024-01-24 21:04:31.363,,2024-01-24 21:08:08.089,2024-01-24 21:08:05.881,,,2.0,5d3a40e7-77a4-414f-939e-882a41ec7e86.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-24 21:08:05.818,5d3a40e7-77a4-414f-939e-882a41ec7e86,
2024-01-24 20:02:18.318,,2024-01-24 20:04:11.454,2024-01-24 20:04:09.960,,,1.0,2dcfcbed-939d-44f9-907d-f71c3776153e.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-24 20:03:32.000,2dcfcbed-939d-44f9-907d-f71c3776153e,
2024-01-24 20:42:28.475,,2024-01-24 21:03:57.274,2024-01-24 21:03:57.274,,,1.0,7d21dffa-bba8-469b-a0d5-80612c7883bb.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-24 21:03:23.000,7d21dffa-bba8-469b-a0d5-80612c7883bb,
