com.samsung.shealth.activity.day_summary,6307003,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,6236,,3826519,60,0,,2023-10-21 11:38:57.056,,2023-10-20 03:00:02.921,,,,-1,780000,105,,,,4816.1606,,208.84,a5dec6a1-90a6-48a0-99b6-b2c2c4c77b42.extra_data.json,zygK3IiKBU,34122,com.sec.android.app.shealth,3792397,33720000,a5dec6a1-90a6-48a0-99b6-b2c2c4c77b42,2023-10-20 00:00:00.000,
,,,,13312,,8047988,60,0,,2023-10-22 18:54:55.488,,2023-10-21 03:26:39.769,,,,-1,1500000,221,,,,10383.132,,449.76013,74c73819-91f5-46f4-a276-35e1bca5a546.extra_data.json,zygK3IiKBU,72207,com.sec.android.app.shealth,7975781,19860000,74c73819-91f5-46f4-a276-35e1bca5a546,2023-10-21 00:00:00.000,
,,,,11740,,9361768,60,2378443,,2023-10-23 02:47:39.924,,2023-10-22 03:38:23.264,,,,-1,2378443,258,,,,16333.998,,656.8892,dd0ce628-16bb-44af-bf61-6658cad4e0dd.extra_data.json,zygK3IiKBU,97509,com.sec.android.app.shealth,6885816,37920000,dd0ce628-16bb-44af-bf61-6658cad4e0dd,2023-10-22 00:00:00.000,
,,,,7920,,4886409,60,0,,2023-10-24 00:35:43.128,,2023-10-23 03:00:00.965,,,,-1,300000,133,,,,6115.6396,,265.91003,f93ed26f-111a-4215-8c1f-e799e5a3bce0.extra_data.json,zygK3IiKBU,29682,com.sec.android.app.shealth,4856727,28140000,f93ed26f-111a-4215-8c1f-e799e5a3bce0,2023-10-23 00:00:00.000,
,,,,4797,,2970956,60,0,,2023-10-25 12:01:38.534,,2023-10-24 03:53:04.314,,,,-1,540000,81,,,,3557.65,,153.99901,32e4ed6d-237b-4c9b-b637-e6313642e61c.extra_data.json,zygK3IiKBU,20723,com.sec.android.app.shealth,2950233,16260000,32e4ed6d-237b-4c9b-b637-e6313642e61c,2023-10-24 00:00:00.000,
,,,,2326,,1470473,60,0,,2023-10-26 02:44:26.549,,2023-10-25 03:00:03.028,,,,-1,240000,40,,,,1743.2906,,72.229965,fdbed398-3aee-4ea3-9d95-bfd81b49ec6f.extra_data.json,zygK3IiKBU,17200,com.sec.android.app.shealth,1453273,30300000,fdbed398-3aee-4ea3-9d95-bfd81b49ec6f,2023-10-25 00:00:00.000,
,,,,9757,,6069277,60,0,,2023-10-27 01:25:39.632,,2023-10-26 03:26:23.232,,,,-1,300000,166,,,,7030.509,,306.0499,203fa9b8-01c5-49b2-88e9-dc12fb1ae280.extra_data.json,zygK3IiKBU,21579,com.sec.android.app.shealth,6047698,14100000,203fa9b8-01c5-49b2-88e9-dc12fb1ae280,2023-10-26 00:00:00.000,
,,,,4880,,3068390,60,0,,2023-10-28 11:06:11.857,,2023-10-27 03:12:39.996,,,,-1,300000,83,,,,3639.0098,,163.50996,f4ca1274-7de1-4203-88dc-4dbe8e0cb7f4.extra_data.json,zygK3IiKBU,42877,com.sec.android.app.shealth,3025513,29340000,f4ca1274-7de1-4203-88dc-4dbe8e0cb7f4,2023-10-27 00:00:00.000,
,,,,11946,,7348471,60,0,,2023-10-29 02:57:39.562,,2023-10-28 03:04:05.628,,,,-1,960000,201,,,,8887.097,,384.81998,e1692811-8ea7-4129-927d-2b58eb51a9b2.extra_data.json,zygK3IiKBU,58341,com.sec.android.app.shealth,7290130,18240000,e1692811-8ea7-4129-927d-2b58eb51a9b2,2023-10-28 00:00:00.000,
,,,,5840,,3561563,60,0,,2023-10-30 02:49:14.145,,2023-10-29 03:00:00.308,,,,-1,540000,96,,,,4364.82,,192.06995,c3ed9741-743f-4e2a-923c-d24ff1ec031f.extra_data.json,zygK3IiKBU,34400,com.sec.android.app.shealth,3527163,33060000,c3ed9741-743f-4e2a-923c-d24ff1ec031f,2023-10-29 00:00:00.000,
,,,,7163,,4382848,60,0,,2023-10-31 18:12:32.019,,2023-10-30 03:00:01.356,,,,-1,300000,120,,,,5298.639,,232.65993,24c33caf-05ab-4d82-98d2-95e65962767f.extra_data.json,zygK3IiKBU,37934,com.sec.android.app.shealth,4344914,17400000,24c33caf-05ab-4d82-98d2-95e65962767f,2023-10-30 00:00:00.000,
,,,,5531,,3361417,60,0,,2023-11-01 05:33:14.382,,2023-10-31 03:39:20.990,,,,-1,360000,91,,,,4137.621,,176.81998,3f21eede-94ac-4ab3-bda3-b8f80dad4ec2.extra_data.json,zygK3IiKBU,6400,com.sec.android.app.shealth,3355017,28620000,3f21eede-94ac-4ab3-bda3-b8f80dad4ec2,2023-10-31 00:00:00.000,
,,,,8404,,4948416,60,0,,2023-11-02 05:22:17.579,,2023-11-01 03:02:36.807,,,,-1,780000,135,,,,6125.966,,265.96997,74499e6c-3c5f-4962-b4a4-a7f038fbda0f.extra_data.json,zygK3IiKBU,30170,com.sec.android.app.shealth,4918246,25680000,74499e6c-3c5f-4962-b4a4-a7f038fbda0f,2023-11-01 00:00:00.000,
,,,,11548,,7404101,60,0,,2023-11-03 03:31:01.790,,2023-11-02 03:00:00.194,,,,-1,360000,205,,,,8378.816,,374.25018,40c355e1-91cd-4e72-a32d-ca23665bea4d.extra_data.json,zygK3IiKBU,67886,com.sec.android.app.shealth,7336215,16380000,40c355e1-91cd-4e72-a32d-ca23665bea4d,2023-11-02 00:00:00.000,
,,,,6544,,4328696,60,0,,2023-11-04 11:35:41.009,,2023-11-03 03:00:00.940,,,,-1,60000,118,,,,4869.2104,,215.29001,5a43af3c-e9a3-44ba-9d3b-6a517f767fa7.extra_data.json,zygK3IiKBU,28000,com.sec.android.app.shealth,4300696,23760000,5a43af3c-e9a3-44ba-9d3b-6a517f767fa7,2023-11-03 00:00:00.000,
,,,,12082,,7728021,60,0,,2023-11-05 16:28:17.797,,2023-11-04 03:00:01.976,,,,-1,720000,213,,,,8739.226,,383.1998,07252523-5b0f-47da-bb1d-1376291d97ae.extra_data.json,zygK3IiKBU,11053,com.sec.android.app.shealth,7716968,25320000,07252523-5b0f-47da-bb1d-1376291d97ae,2023-11-04 00:00:00.000,
,,,,4458,,2878736,60,0,,2023-11-06 02:58:58.742,,2023-11-05 03:00:01.816,,,,-1,240000,78,,,,3244.4897,,139.8,36011042-bcc2-483e-b1ca-d30c81b0717b.extra_data.json,zygK3IiKBU,8549,com.sec.android.app.shealth,2870187,26640000,36011042-bcc2-483e-b1ca-d30c81b0717b,2023-11-05 00:00:00.000,
,,,,8835,,5453163,60,0,,2023-11-07 06:45:03.457,,2023-11-06 03:00:05.306,,,,-1,360000,150,,,,6497.053,,286.58002,590c735d-184e-4de1-9009-99c325d4ef44.extra_data.json,zygK3IiKBU,29663,com.sec.android.app.shealth,5423500,15180000,590c735d-184e-4de1-9009-99c325d4ef44,2023-11-06 00:00:00.000,
,,,,5290,,3258380,60,0,,2023-11-08 05:21:22.025,,2023-11-07 03:03:50.151,,,,-1,600000,88,,,,3900.7205,,172.87001,838b0f0d-2a60-4016-93bb-f2a5501ffbee.extra_data.json,zygK3IiKBU,24000,com.sec.android.app.shealth,3234380,31380000,838b0f0d-2a60-4016-93bb-f2a5501ffbee,2023-11-07 00:00:00.000,
,,,,4794,,3058305,60,0,,2023-11-09 02:37:59.373,,2023-11-08 03:00:02.620,,,,-1,240000,83,,,,3636.7305,,162.65002,8345ed52-14c5-4842-ad6d-33c96d10965a.extra_data.json,zygK3IiKBU,73149,com.sec.android.app.shealth,2985156,29640000,8345ed52-14c5-4842-ad6d-33c96d10965a,2023-11-08 00:00:00.000,
,,,,8667,,5413424,60,0,,2023-11-10 11:16:01.204,,2023-11-09 03:21:51.898,,,,-1,360000,148,,,,6392.002,,274.67993,6c08bc0e-bff2-49b3-9330-d18a29ccc065.extra_data.json,zygK3IiKBU,22406,com.sec.android.app.shealth,5391018,22500000,6c08bc0e-bff2-49b3-9330-d18a29ccc065,2023-11-09 00:00:00.000,
,,,,8599,,5345732,60,0,,2023-11-11 03:34:31.783,,2023-11-10 03:00:01.538,,,,-1,300000,146,,,,6369.609,,276.5699,ffb3b1d4-7ea1-4b6e-b44f-7a3d39f562e0.extra_data.json,zygK3IiKBU,20685,com.sec.android.app.shealth,5325047,28620000,ffb3b1d4-7ea1-4b6e-b44f-7a3d39f562e0,2023-11-10 00:00:00.000,
,,,,11111,,6723707,60,0,,2023-11-12 22:08:10.192,,2023-11-11 03:00:03.486,,,,-1,720000,185,,,,8296.948,,359.5199,9fab8290-7b1b-443a-bf31-7e8e31fd42ea.extra_data.json,zygK3IiKBU,73534,com.sec.android.app.shealth,6650173,27420000,9fab8290-7b1b-443a-bf31-7e8e31fd42ea,2023-11-11 00:00:00.000,
,,,,5760,,3253179,60,0,,2023-11-13 02:55:04.289,,2023-11-12 03:00:02.331,,,,-1,780000,88,,,,4446.5684,,198.65991,da345cfb-a879-402e-bb80-446c17dad300.extra_data.json,zygK3IiKBU,173005,com.sec.android.app.shealth,3080174,39240000,da345cfb-a879-402e-bb80-446c17dad300,2023-11-12 00:00:00.000,
,,,,8882,,5665602,60,0,,2023-11-14 06:53:00.724,,2023-11-13 03:00:00.069,,,,-1,1648000,155,,,,6563.0283,,283.40195,bbb87dc8-b927-4066-b7ea-a44a86e42547.extra_data.json,zygK3IiKBU,26400,com.sec.android.app.shealth,5639202,28140000,bbb87dc8-b927-4066-b7ea-a44a86e42547,2023-11-13 00:00:00.000,
,,,,4535,,2783880,60,0,,2023-11-15 13:50:52.646,,2023-11-14 03:00:01.489,,,,-1,780000,76,,,,3382.7197,,145.87,a5477ff5-7053-40c4-bb2f-9dc0679f4116.extra_data.json,zygK3IiKBU,16400,com.sec.android.app.shealth,2767480,27720000,a5477ff5-7053-40c4-bb2f-9dc0679f4116,2023-11-14 00:00:00.000,
,,,,5034,,3303520,60,0,,2023-11-16 22:55:13.862,,2023-11-15 03:00:00.936,,,,-1,180000,90,,,,3722.0613,,166.79,af84937a-ae35-42f1-8038-3a96fa6aca34.extra_data.json,zygK3IiKBU,22000,com.sec.android.app.shealth,3281520,32760000,af84937a-ae35-42f1-8038-3a96fa6aca34,2023-11-15 00:00:00.000,
,,,,5235,,3418393,60,0,,2023-11-17 02:59:29.472,,2023-11-16 03:00:23.739,,,,-1,180000,93,,,,4087.0605,,173.29,8f21b8eb-c91a-4a05-854a-2625d18860b3.extra_data.json,zygK3IiKBU,29281,com.sec.android.app.shealth,3389112,17940000,8f21b8eb-c91a-4a05-854a-2625d18860b3,2023-11-16 00:00:00.000,
,,,,10171,,6185446,60,0,,2023-11-18 02:33:12.490,,2023-11-17 03:00:01.780,,,,-1,660000,170,,,,7919.7026,,333.53998,40460965-4cde-4369-81c1-0e3b91b5f047.extra_data.json,zygK3IiKBU,73328,com.sec.android.app.shealth,6112118,22800000,40460965-4cde-4369-81c1-0e3b91b5f047,2023-11-17 00:00:00.000,
,,,,10539,,6548514,60,0,,2023-11-19 05:02:29.520,,2023-11-18 03:00:01.420,,,,-1,600000,180,,,,8142.1406,,344.70004,705c791a-22e1-4cea-b505-4560bcbfbdb7.extra_data.json,zygK3IiKBU,53637,com.sec.android.app.shealth,6494877,19200000,705c791a-22e1-4cea-b505-4560bcbfbdb7,2023-11-18 00:00:00.000,
,,,,6383,,3777790,60,0,,2023-11-20 02:45:56.067,,2023-11-19 03:00:01.174,,,,-1,710000,103,,,,5139.1904,,208.17836,6e9ac9b6-6537-4d39-9d2e-f5079c1b9fc2.extra_data.json,zygK3IiKBU,35951,com.sec.android.app.shealth,3741839,29400000,6e9ac9b6-6537-4d39-9d2e-f5079c1b9fc2,2023-11-19 00:00:00.000,
,,,,2747,,1796730,60,0,,2023-11-21 13:05:19.079,,2023-11-20 03:00:00.820,,,,-1,60000,48,,,,2125.3303,,89.549965,cbd8ae82-09fd-44f1-bef3-6af19cc4dab3.extra_data.json,zygK3IiKBU,9200,com.sec.android.app.shealth,1787530,36540000,cbd8ae82-09fd-44f1-bef3-6af19cc4dab3,2023-11-20 00:00:00.000,
,,,,6054,,3831376,60,0,,2023-11-22 04:37:27.902,,2023-11-21 03:00:02.478,,,,-1,360000,105,,,,4630.1094,,197.56999,b2ddb18e-7621-4a1f-98ca-b82f239bb6dd.extra_data.json,zygK3IiKBU,41591,com.sec.android.app.shealth,3789785,25440000,b2ddb18e-7621-4a1f-98ca-b82f239bb6dd,2023-11-21 00:00:00.000,
,,,,10787,,6495902,60,0,,2023-11-23 02:57:37.038,,2023-11-22 03:00:01.322,,,,-1,780000,178,,,,8018.448,,333.44995,2ba16195-ff4f-4b97-a428-5156ca999900.extra_data.json,zygK3IiKBU,30728,com.sec.android.app.shealth,6465174,25020000,2ba16195-ff4f-4b97-a428-5156ca999900,2023-11-22 00:00:00.000,
,,,,4645,,2889073,60,0,,2023-11-24 02:48:09.793,,2023-11-23 03:00:02.362,,,,-1,360000,78,,,,3415.9194,,143.68999,352db9b2-a73e-4fe9-9990-8bd925c8a9e5.extra_data.json,zygK3IiKBU,15941,com.sec.android.app.shealth,2873132,35340000,352db9b2-a73e-4fe9-9990-8bd925c8a9e5,2023-11-23 00:00:00.000,
,,,,3074,,1903876,60,0,,2023-11-24 23:32:48.598,,2023-11-24 03:00:01.299,,,,-1,780000,51,,,,2261.8098,,95.450005,b002094e-0063-41b7-918e-4944e8f1fcea.extra_data.json,zygK3IiKBU,4800,com.sec.android.app.shealth,1899076,20760000,b002094e-0063-41b7-918e-4944e8f1fcea,2023-11-24 00:00:00.000,
,,,,5132,,3097531,60,0,,2023-11-26 15:30:36.479,,2023-11-25 03:00:00.604,,,,-1,779000,85,,,,3851.4685,,161.94614,35e1e201-a984-46d4-8297-ea1f0053802f.extra_data.json,zygK3IiKBU,8952,com.sec.android.app.shealth,3088579,32520000,35e1e201-a984-46d4-8297-ea1f0053802f,2023-11-25 00:00:00.000,
,,,,4035,,2496289,60,0,,2023-11-27 15:17:08.903,,2023-11-26 03:00:01.569,,,,-1,600000,68,,,,3002.8699,,128.87,036af909-bd74-4094-8948-246bfc037b6f.extra_data.json,zygK3IiKBU,29049,com.sec.android.app.shealth,2467240,20340000,036af909-bd74-4094-8948-246bfc037b6f,2023-11-26 00:00:00.000,
,,,,2165,,1430385,60,0,,2023-11-28 02:44:19.951,,2023-11-27 03:06:18.204,,,,-1,60000,38,,,,1594.87,,70.44001,46c37d95-75e4-4811-892f-865e6877e2d2.extra_data.json,zygK3IiKBU,6400,com.sec.android.app.shealth,1423985,34200000,46c37d95-75e4-4811-892f-865e6877e2d2,2023-11-27 00:00:00.000,
,,,,2890,,1738394,60,0,,2023-11-30 00:18:58.483,,2023-11-29 03:00:00.831,,,,-1,240000,46,,,,2339.37,,96.04,f3a6fe60-3da3-4782-9d9e-2ef6128e5197.extra_data.json,zygK3IiKBU,40764,com.sec.android.app.shealth,1697630,27780000,f3a6fe60-3da3-4782-9d9e-2ef6128e5197,2023-11-29 00:00:00.000,
,,,,7871,,4917419,60,0,,2023-11-30 01:38:59.102,,2023-11-28 03:00:01.656,,,,-1,300000,135,,,,5911.4497,,252.67995,b48e979d-84a5-47d7-b01d-7643d9aa36ab.extra_data.json,zygK3IiKBU,42302,com.sec.android.app.shealth,4875117,25260000,b48e979d-84a5-47d7-b01d-7643d9aa36ab,2023-11-28 00:00:00.000,
,,,,8280,,5273653,60,0,,2023-12-01 04:21:29.058,,2023-11-30 03:05:47.137,,,,-1,300000,145,,,,6355.9106,,262.4499,7d7d4d61-22c5-4bef-b022-f287cf11d56e.extra_data.json,zygK3IiKBU,29090,com.sec.android.app.shealth,5244563,27720000,7d7d4d61-22c5-4bef-b022-f287cf11d56e,2023-11-30 00:00:00.000,
0,,0,0,9010,200,5286572,60,0,62600630,2023-12-28 08:28:50.146,10,2023-12-25 03:00:01.196,2.0,30,30,-1,1320000,145,16,0,8,6677.6694,0,283.89,485a4ef8-fbf3-4a0d-9bb1-e61aff27e5ac.extra_data.json,zygK3IiKBU,25860,com.sec.android.app.shealth,5260712,27660000,485a4ef8-fbf3-4a0d-9bb1-e61aff27e5ac,2023-12-25 00:00:00.000,
0,,0,2338000,13165,200,7936367,60,0,62600630,2023-12-28 08:28:50.430,10,2023-12-24 03:00:01.247,3.0,30,30,-1,1560000,220,15,0,8,9822.964,0,417.7386,ec83d3ea-e104-49b6-a23f-c474f719c8e5.extra_data.json,zygK3IiKBU,71302,com.sec.android.app.shealth,7865065,19020000,ec83d3ea-e104-49b6-a23f-c474f719c8e5,2023-12-24 00:00:00.000,
0,,0,0,10161,200,6515998,60,0,62600630,2023-12-28 08:28:50.722,10,2023-12-23 03:00:01.826,3.0,30,30,-1,300000,178,15,0,8,7521.878,0,335.36002,fd474b28-3452-47dc-9457-163588d57932.extra_data.json,zygK3IiKBU,110737,com.sec.android.app.shealth,6405261,28200000,fd474b28-3452-47dc-9457-163588d57932,2023-12-23 00:00:00.000,
0,,0,0,6198,200,3717087,60,0,62600630,2023-12-28 08:28:50.964,10,2023-12-22 03:00:01.438,1.0,30,30,-1,720000,101,9,0,8,4700.1196,0,201.86996,bfd49480-e914-403a-95f0-f7e2ad27bdf8.extra_data.json,zygK3IiKBU,96629,com.sec.android.app.shealth,3620458,55500000,bfd49480-e914-403a-95f0-f7e2ad27bdf8,2023-12-22 00:00:00.000,
0,,0,0,1880,200,1244853,60,0,62600630,2023-12-28 08:28:51.192,10,2023-12-21 04:15:24.209,1.0,30,30,-1,60000,33,10,0,8,1447.1699,0,62.210007,d3f8bc11-0b94-498d-9474-2cc56b2cbe7a.extra_data.json,zygK3IiKBU,11600,com.sec.android.app.shealth,1233253,18000000,d3f8bc11-0b94-498d-9474-2cc56b2cbe7a,2023-12-21 00:00:00.000,
0,,0,0,6862,200,4257167,60,0,62600630,2023-12-28 08:28:51.923,10,2023-12-18 03:06:09.211,2.0,30,30,-1,600000,116,17,0,8,5289.44,0,242.18996,53240546-a80f-48a6-99f6-0ef794abcbcf.extra_data.json,zygK3IiKBU,204838,com.sec.android.app.shealth,4052329,12180000,53240546-a80f-48a6-99f6-0ef794abcbcf,2023-12-18 00:00:00.000,
0,,0,0,7574,200,4753545,60,0,62600630,2023-12-28 08:28:51.429,10,2023-12-20 03:00:03.914,1.0,30,30,-1,300000,130,10,0,8,5800.3994,0,236.06006,0b74f56b-f48d-41a9-ad4a-fdc5f23b92e3.extra_data.json,zygK3IiKBU,17769,com.sec.android.app.shealth,4735776,19500000,0b74f56b-f48d-41a9-ad4a-fdc5f23b92e3,2023-12-20 00:00:00.000,
0,,0,0,10001,200,6096230,60,0,62600630,2023-12-28 08:28:49.870,10,2023-12-26 03:00:02.787,5.0,30,30,-1,840000,166,13,0,8,7472.969,0,326.96982,1453d189-5617-42c2-ac8f-fdb37037ae58.extra_data.json,zygK3IiKBU,112850,com.sec.android.app.shealth,5983380,28800000,1453d189-5617-42c2-ac8f-fdb37037ae58,2023-12-26 00:00:00.000,
0,,0,0,18966,200,11418480,60,0,62600630,2023-12-28 08:28:52.768,10,2023-12-15 03:25:29.070,5.0,30,30,-1,840000,316,14,0,8,14529.508,0,645.75977,6f23e447-e93c-4ee3-b17b-50a2096c5d77.extra_data.json,zygK3IiKBU,486220,com.sec.android.app.shealth,10932260,31380000,6f23e447-e93c-4ee3-b17b-50a2096c5d77,2023-12-15 00:00:00.000,
0,,0,712000,6984,200,4149844,60,0,62600630,2023-12-28 08:28:54.482,10,2023-12-08 03:00:02.718,0.0,30,30,-1,720000,113,10,0,8,5292.9004,0,226.98868,f30e18a8-33b6-407a-80d2-352c3ea16a3a.extra_data.json,zygK3IiKBU,107390,com.sec.android.app.shealth,4042454,24660000,f30e18a8-33b6-407a-80d2-352c3ea16a3a,2023-12-08 00:00:00.000,
0,,0,0,4376,200,2688112,60,0,62600630,2023-12-28 08:28:51.676,10,2023-12-19 03:00:04.408,1.0,30,30,-1,360000,73,14,0,8,3352.7,0,141.77998,6d4848f8-8166-43fd-8e78-2a3ed59767a1.extra_data.json,zygK3IiKBU,23200,com.sec.android.app.shealth,2664912,20760000,6d4848f8-8166-43fd-8e78-2a3ed59767a1,2023-12-19 00:00:00.000,
0,,0,0,9439,200,5978248,60,0,62600630,2023-12-28 08:28:52.471,10,2023-12-16 03:00:06.611,0.0,30,30,-1,420000,165,13,0,8,7461.891,0,339.93994,21c1ec67-9ccc-4964-89bc-d3b12e33181a.extra_data.json,zygK3IiKBU,194641,com.sec.android.app.shealth,5783607,23580000,21c1ec67-9ccc-4964-89bc-d3b12e33181a,2023-12-16 00:00:00.000,
0,,0,659607,4026,200,2428721,60,0,62600630,2023-12-28 08:28:53.789,10,2023-12-11 03:00:11.629,0.0,30,30,-1,659607,66,8,0,8,3249.4102,0,150.69,2025e45e-b35c-4d64-b84f-4bf22e976f83.extra_data.json,zygK3IiKBU,16140,com.sec.android.app.shealth,2412581,42480000,2025e45e-b35c-4d64-b84f-4bf22e976f83,2023-12-11 00:00:00.000,
0,,0,0,10188,200,6400945,60,0,62600630,2023-12-28 08:28:53.052,10,2023-12-14 03:01:48.916,6.0,30,30,-1,420000,176,15,0,8,7464.649,0,317.91,f9ffe80f-aa3e-4265-b246-0c0a515ed077.extra_data.json,zygK3IiKBU,13932,com.sec.android.app.shealth,6387013,24840000,f9ffe80f-aa3e-4265-b246-0c0a515ed077,2023-12-14 00:00:00.000,
0,,0,720000,5204,200,3167364,60,0,62600630,2023-12-28 08:28:53.573,10,2023-12-12 03:00:04.648,0.0,30,30,-1,720000,86,12,0,8,3837.4297,0,160.88,bd9e6eca-6b0b-40df-be7b-04fa3582e229.extra_data.json,zygK3IiKBU,7871,com.sec.android.app.shealth,3159493,26520000,bd9e6eca-6b0b-40df-be7b-04fa3582e229,2023-12-12 00:00:00.000,
0,,0,0,11366,200,7261767,60,0,62600630,2023-12-28 08:28:53.330,10,2023-12-13 03:00:01.316,3.0,30,30,-1,180000,200,14,0,8,8650.9,0,369.05002,ce167c55-0b2e-4d15-850c-7b46f433d32f.extra_data.json,zygK3IiKBU,81808,com.sec.android.app.shealth,7179959,38040000,ce167c55-0b2e-4d15-850c-7b46f433d32f,2023-12-13 00:00:00.000,
0,,0,658000,11732,200,7165424,60,0,62600630,2023-12-28 08:28:52.196,10,2023-12-17 03:00:02.016,2.0,30,30,-1,660000,196,13,0,8,8832.441,0,379.99066,d561fc9b-da75-4e05-a96a-33ed7a1473a9.extra_data.json,zygK3IiKBU,103167,com.sec.android.app.shealth,7062257,20880000,d561fc9b-da75-4e05-a96a-33ed7a1473a9,2023-12-17 00:00:00.000,
0,,0,0,2404,200,1472894,60,0,62600630,2023-12-28 08:28:54.950,10,2023-12-06 03:00:00.550,0.0,30,30,-1,240000,40,9,0,8,1889.4202,0,75.15,b6abc838-8e54-42c8-9caf-66067b73e4be.extra_data.json,zygK3IiKBU,7451,com.sec.android.app.shealth,1465443,25560000,b6abc838-8e54-42c8-9caf-66067b73e4be,2023-12-06 00:00:00.000,
0,,0,0,8905,200,5722190,60,0,62600630,2023-12-28 08:28:54.014,10,2023-12-10 03:00:01.131,0.0,30,30,-1,240000,158,14,0,8,6771.0005,0,294.04,17277a9a-f81a-4a9a-af54-96d8272f7980.extra_data.json,zygK3IiKBU,125803,com.sec.android.app.shealth,5596387,20280000,17277a9a-f81a-4a9a-af54-96d8272f7980,2023-12-10 00:00:00.000,
0,,0,0,11997,200,7405146,60,0,62600630,2023-12-28 08:28:55.898,10,2023-12-02 03:28:11.418,3.0,30,30,-1,300000,203,17,0,8,9757.139,0,434.27008,61d271ca-1dfe-4669-881b-db5c7f1b1b2e.extra_data.json,zygK3IiKBU,455811,com.sec.android.app.shealth,6949335,19200000,61d271ca-1dfe-4669-881b-db5c7f1b1b2e,2023-12-02 00:00:00.000,
0,,0,0,10692,200,6425834,60,0,62600630,2023-12-28 08:28:54.734,10,2023-12-07 03:00:03.936,5.0,30,30,-1,660000,176,17,0,8,8045.03,0,335.8201,59e4d6d4-ccc4-4729-b543-3d9f707ac4b6.extra_data.json,zygK3IiKBU,49600,com.sec.android.app.shealth,6376234,28860000,59e4d6d4-ccc4-4729-b543-3d9f707ac4b6,2023-12-07 00:00:00.000,
0,,0,779649,14852,200,9325774,60,0,62600630,2023-12-28 08:28:54.266,10,2023-12-09 03:00:05.337,0.0,30,30,-1,779649,258,14,0,8,11173.868,0,474.44995,7c2c731c-7a0f-4161-8b9a-bed6eff4a094.extra_data.json,zygK3IiKBU,75162,com.sec.android.app.shealth,9250612,25440000,7c2c731c-7a0f-4161-8b9a-bed6eff4a094,2023-12-09 00:00:00.000,
0,,0,655000,5409,200,3423059,60,0,62600630,2023-12-28 08:28:55.177,10,2023-12-05 03:00:01.702,0.0,30,30,-1,655000,93,6,0,8,4307.0996,0,173.87665,3265f552-8df7-4878-8c95-ffaebfef90b4.extra_data.json,zygK3IiKBU,33944,com.sec.android.app.shealth,3389115,39720000,3265f552-8df7-4878-8c95-ffaebfef90b4,2023-12-05 00:00:00.000,
0,,0,0,7603,200,4736294,60,0,62600630,2023-12-28 08:28:55.413,10,2023-12-04 03:00:01.094,0.0,30,30,-1,360000,130,14,0,8,5867.5,0,234.12996,b22b3df8-e448-4b50-b41f-0d24714cbb7d.extra_data.json,zygK3IiKBU,8325,com.sec.android.app.shealth,4727969,28860000,b22b3df8-e448-4b50-b41f-0d24714cbb7d,2023-12-04 00:00:00.000,
0,,0,0,3454,200,2148664,60,0,62600630,2023-12-28 08:28:56.135,10,2023-12-01 03:00:00.995,0.0,30,30,-1,540000,58,14,0,8,2662.1296,0,109.86997,6f67498f-761a-4697-8104-2cb4d330d1c1.extra_data.json,zygK3IiKBU,13200,com.sec.android.app.shealth,2135464,33300000,6f67498f-761a-4697-8104-2cb4d330d1c1,2023-12-01 00:00:00.000,
0,,0,2580000,9544,200,5655925,60,0,62600630,2023-12-28 08:28:55.642,10,2023-12-03 03:00:01.414,0.0,30,30,-1,1658000,156,12,0,8,7966.163,0,330.73166,bd99685a-7214-43f7-bd95-08017aaf23c3.extra_data.json,zygK3IiKBU,70241,com.sec.android.app.shealth,5585684,29580000,bd99685a-7214-43f7-bd95-08017aaf23c3,2023-12-03 00:00:00.000,
0,,0,0,3094,200,2032571,60,0,62600630,2023-12-28 12:18:26.342,10,2023-12-27 03:00:07.157,0.0,30,30,-1,60000,55,13,0,8,2267.4604,0,101.64001,d3c53584-7a6f-4405-83ef-3eb8b8fde7c3.extra_data.json,zygK3IiKBU,29600,com.sec.android.app.shealth,2002971,28980000,d3c53584-7a6f-4405-83ef-3eb8b8fde7c3,2023-12-27 00:00:00.000,
0,,0,0,5194,200,3366630,60,0,62600630,2023-12-29 10:51:02.223,10,2023-12-28 03:00:02.177,6.0,30,30,-1,300000,91,15,0,8,3993.7107,0,169.15997,b018ed12-a0da-40e5-99b6-52d490d1e56d.extra_data.json,zygK3IiKBU,26694,com.sec.android.app.shealth,3339936,23880000,b018ed12-a0da-40e5-99b6-52d490d1e56d,2023-12-28 00:00:00.000,
0,62600630,0,0,6278,200,3989640,60,0,62600630,2023-12-31 16:23:46.810,10,2023-12-30 03:00:01.176,0.0,30,30,-1,180000,108,13,0,8,4920.252,0,197.08003,66a4e413-2e87-4455-8ac7-687c2da9c6ef.extra_data.json,zygK3IiKBU,32968,com.sec.android.app.shealth,3956672,31860000,66a4e413-2e87-4455-8ac7-687c2da9c6ef,2023-12-30 00:00:00.000,
